Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
야스히로,Rredrain (레드레인),36775408,2023.09.07,"13,884","Yeah 쏟아질 듯 다가오는
저 별들을 바라보며 oh
발맞춰 걸어봐
저 Broadway까지도

oh uh (Oh oh oh oh oh)
다 아름다워 보여
city night (Ooh hoo hoo)
끝이 없는 거리 위 우리

잠든 밤하늘 위로
펼쳐지던 (네 손을 잡고)
같이 걷던 Fifth Avenue
끝에 우리 둘 (Like 우리 둘)
높은 빌딩 사이
Walkin’ in New York

I'm walkin’ on the
New York city
in the moonlight (yeah)
Walkin’ on
New York city
in the moonlight
You and I 둘이서
in this starlight
거리마다 펼쳐져
I'm walkin’ on the
New York city in the moon

온종일 Day & Night
한 장면이라도 놓칠까 baby
Walkin’ on walkin’ on
온종일 꿈꾸게 해 yeah
oh oh (Oh oh oh oh oh)
꿈꾸던 Brooklyn부터
Times Square yeah
(너와 Times Square yeah)
잠든 도시마저 새로워

걸음걸이마저 달라
발맞춰 걸어가던 나
(And I know)
바라보던 네 주변 모든 게
Beautiful (beautiful my star)
꿈꾸는 어디든 함께 할게

Oh baby walkin’ on the
New York city
in the moonlight (yeah)
Walkin’ on New York city
in the moonlight
You and I 둘이서
in this starlight
거리마다 펼쳐져
I'm walkin’ on the
New York city in the moon

Walk walk walkin’ on
Walkin’ New York street with you
Walk walk walkin’ on
Walkin’ New York street baby
New York New York
Walkin’ New York street with you
La La LaLa LaLaLa
거리를 채운 Stars like you

Oh Girl 눈에 담아 Forever
You 널 담은 시간 날 깨워
Once again
again again again again
Oh 잠들 수 없는 밤 걷고 싶어
City night city night city night

Oh baby walkin’ on the
New York city
in the moonlight
(New York in the moonlight)
(yeah)
Walkin’ on New York City
in the moonlight
(Walkin’ New York
in the moonlight)
You and I 둘이서
In this starlight
(You and I 둘이서 uh uh)

거리마다 펼쳐져 (너와)
I'm walkin’ on the
New York city in the moon

Walk walk walkin’ on
Walkin’ New York street with you
Walk walk walkin’ on
(Walkin’ with you yeah)
Walkin’ New York street baby

New York New York (New York)
Walkin’ New York street with you
(Walkin’ New York street)
La La LaLa LaLaLa (yi-yeah)

Walkin’ New York street"
아프지 말고 잘 있어,파니니 브런치 (PANINI BRUNCH),36779095,2023.09.07,482,"널 본 순간 네게 반했었지
심장이 멎은것만 같았지
너의 눈에 내가 보였을때
직감했어
너는 나
나는 너 라는 걸

잘보이고 싶지만
머리는 쓰지 않을게
내 가슴이 시키는대로
심장이 말하는대로
진심을 전할게 사랑해

이 세상 천생연분 운명 단어들이
유치하고 믿지 않았는데
우리에게 잘 어울리고
딱 맞는다는 생각이 들어
이밤이 가기전에
널 다시 보고 싶어

실은 이게 그냥 끌리는 거거든
과정이 뭐가 중요해 내 결과는 너인데 baby
날이 좋을 때, 해가 좋을 때 or 밤이 깊을 때
이 노래는 우릴 향기롭게 하는 bgm 같아

오늘 기분이 up 돼
혼자밖에 없던 하루에
너가 들어와줘서 반가워 welcome

기쁠때나 행복할때
힘들고 슬프고 지칠때
언제나 너의 곁에 있을게
내 어깨에 기대도 돼

이세상 천생연분 운명 단어들이
유치하고 믿지 않았는데
우리에게 잘 어울리고
딱 맞는 다는 생각이 들어
이밤이 가기전에
널 다시 보고 싶어"
Never Ending Story,김민석 (멜로망스),36775443,2023.09.08,71,"Maybe it's time to say goodbye to you whom I adore
Days when sun and blue sky surrounded me
Can’t help but fall under the spell of you
Baby I just want to stay in those lazy-hazy days
And then I’d close my eyes
Imagine what it would be like
Everything goes green and blue
and I picture the peach sky
The rainbow comes up
I'll forever cherish the love you left me in summer
Oh love
You're my one and only summer
Every time summer arrives,
A warm breeze starts to blow
I’m floating on cloud nine,
in summer's golden glow
Can't help but fall under the spell of you
Still I just want to stay in those lazy-hazy days
Juicy watermelon slice,
dripping sweetness in delight
Lying on the green green grass,
watching the clouds float around
The rainbow comes up
I'll forever cherish the love you left me in summer
Oh Love
Those nostalgic days of you
So in love with my one and only summer"
Only for a Moment,에릭남 (Eric Nam),36777764,2023.09.08,17,"모른척 해요
달아올라도
확인은 담에
같은 꿈을 가졌나요
늘 깨기만을 바랐겠죠 나
낯설지 않죠
나랑 놀던 숲
내음까지 다
너의 몸에 있잖아
여태까지 아
무렇지 않다
너를 따라 가
변해 가는지
물들던 더 진하게 (더 진하게~)
물들어 너한테
모른척 나도 모르게 (더 모르게~)
물 들 어 너한테
진하게~ (더 아찔하게~)
닿을랑 말랑
진하게~ (더 미치겠대~)
너는 숨을 참는 듯 해
진하게~ (더 아찔하게~)
애쓰던 입술
진하게~ (더 미치게 해~)
넌 웃음을 참는 듯 해
시간 속에 니가 있어
말은 못해도
반복되는 우연들
느끼기만을 바랐겠죠 날
물들던 더 진하게 (더 진하게~)
물들어 나한테~
모른척 너 도모르게 (더 모르게~)
물들어 나한테~
진하게~ (더 아찔하게 ~)
닿을랑 말랑
진하게~ (더 미치겠대~)
너는 숨을 참는 듯 해
진하게~ (더 아찔하게~)
애쓰던 입술
진하게~ (더 미치게 해~)
넌 웃음을 참는 듯 해"
어제를 사는 사람,모브닝 (MOVNING),36778209,2023.09.07,192,"이젠 모든 일에 난
어느 순간부터 난
힘이 풀려버린 나
어디론가 도망가고 싶었던 거야
All Night
모든 밤들에서 난
의미 없는 초를 벗어던지곤
All Night
이 밤들을 모두 다
밝아올 내일 대신 모두 쏟아
하루의 반의 반만이라도
아껴 모은 이 순간 속으로
비로소 마주하는 나로
In the zone
In the zone
In Me
어느 순간 널 달리해도
너에 대한 악감정으로
너를 미워하는게 아니라고
그저 달라진 건 나야
너는 그런 나를 받아주기만 하면 돼
아니 그냥 너도 같이 즐기자고
All Night
모든 밤들에서 난
의미 없는 초를 벗어던지곤
All Night
이 밤들을 모두 다
밝아올 내일 대신 모두 쏟아
하루의 반의 반만이라도
아껴 모은 이 순간 속으로
비로소 마주하는 나로
In the zone
In the zone
In Me"
불꽃,"전웅 (AB6IX), 이대휘 (AB6IX)",36778621,2023.09.07,65,"There's a whole lotta shh that I can't get over with
가끔 네가 생각날 때면 전활 다시 걸지
너와 함께한 시간이 돌아오진 않지만
지금 이 순간만 있어줘 하루에 두 시간
There's a whole lotta shh that I can't get over with
가끔 네가 생각날 때면 전활 다시 걸지
너와 함께한 시간이 돌아오진 않지만
지금 이 순간만 있어줘 하루에 두 시간
There's a whole lotta shh that I can't get over with
가끔 네가 생각날 땐 널 다시 찾게 되
아른대, 아른대 허나 변한 건 없지
계속 헤매다보면 순간 깨닫게 되겠지
But I'm still lost in this city
네게로 가는 길이 좀 늦을 것 같아서 넌 가있어 미리
괜히 못 뺏어 깨달았으면 됐어
솔직해지려해도 안될 때가 있어
원한 게 변하더라도 find me anytime
Nothing's gonna last forever but I need you anytime
가지려고 노력해봤자 멀어져 fadeaway
Sippin’ 화요 every night hope it takes my pain away
Stuck in side of something 아마 그건 너
혹은 내가 아직 두려워서 못 놓는 거
어쩜이건 나의 hope it gets alright
Get over this, get over that but will it be alright?
There's a whole lotta shh that I can't get over with
가끔 네가 생각날 때면 전활 다시 걸지
너와 함께한 시간이 돌아오진 않지만
지금 이 순간만 있어줘 하루에 두 시간
There's a whole lotta shh that I can't get over with
가끔 네가 생각날 때면 전활 다시 걸지
너와 함께한 시간이 돌아오진 않지만
지금 이 순간만 있어줘 하루에 두 시간"
muldeuldawn,Salku (살쿠),36778551,2023.09.06,"1,812","Hello 여길 봐봐 이게 My type
Look at this and let me know what you feel like
어디든 좋아 Moving my own style
Every day 여기가 Party잖아
필요한 건 정말 아무것도 없어
즐길 준비하고 가식은 던져
I don't want to be a choosy, picky pop star
Then I’m gonna be 그대만의 Top star

Now I feel like I'm me 더는 방해하지 마
나는 나일 때 나다운 거잖아
나를 다독이고 사랑해 주자
Now I feel like I'm me 내가 만들어갈 Time
I’m the only one
나를 조금 더
믿어 주고 싶어
Just do whatever I want

(Hey) 우린 이미 너무 Awesome
(Hey) 생각 따윈 그냥 던져
We can make it, and drop it,
it’s gonna be poppin’ will be poppin’
(Hey) 다들 우릴 보면 어쩜
(Hey) 말해 왜 그렇게 멋져
We can make it, and drop it,
it’s gonna be poppin’ will be poppin’

It’s so cool
우린 꽤 멋져
Feel so good
다 같이 Go up
가벼워진 발
구름 위를 걷듯
사뿐히 건너가
막을 수 없어
모든 게 나의 마음대로 되질 않아
세상에 나만 남겨진 것 같아
When you think of it like that
you can come and join us
걱정들은 Throw away

Now I feel like I'm me
더는 방해하지 마
나는 나일 때 나다운 거잖아
나를 다독이고 사랑해 주자
Now I feel like I'm me
내가 만들어갈 Time
I’m the only one
나를 조금 더
믿어 주고 싶어
Just do whatever I want

(Hey) 우린 이미 너무 Awesome
(Hey) 생각 따윈 그냥 던져
We can make it, and drop it,
it’s gonna be poppin’ will be poppin’
(Hey) 다들 우릴 보면 어쩜
(Hey) 말해 왜 그렇게 멋져
We can make it, and drop it,
it’s gonna be poppin’ will be poppin’

좀 더 다가와 Deep in
전에는 몰랐던 느낌
우리 함께 있다면
두려울 게 없잖아
뭐든 할 수 있잖아
모든 순간을 Lovin’
너와 함께한 우리
하늘 높이 자유롭게 Fly

우린 이미 너무 Awesome
생각 따윈 그냥 던져
We can make it, and drop it,
it’s gonna be poppin’ will be poppin’
(Hey) 다들 우릴 보면 어쩜
(Hey) 말해 왜 그렇게 멋져
We can make it, and drop it,
it’s gonna be poppin’ will be poppin’"
백야,Mingginyu (밍기뉴),36768400,2023.09.06,201,"독특하다고들 말해,
how did u know me?
좋아해 bad things
하얗게 색을 빼버린 내머리 왜?
TV Drama, Movie 속 어느
미친 박사 같아
I think ""yes I am""

시선 처리도 나의 움직임도
can't control
저 마다의 빛은 slow mo
두려움에 또 I can't breath. Breath.
신경을 재워

I just freakin' insane. Don't ask me why.
나 좀 내버려 둬
uh- Don't be interested
Im not freakin' ashamed. Im innocent
흠뻑 젖은채로 Something like acid dreams

whatever wanna be,
I think i can be
I dont really care, cause this is me.
Be good to yourself

I know me. 뭘 원하는지
상처 받긴 싫은거지
거울에 비친 흐트러진
내 모습이
왠지 더 더욱 계속
망가 트리고 싶어져
I can “yes i am”

시선처리도 나의 움직임도
can't control
날 비추는 빛은 slow mo.
환상 속으로
divin' deep deep
신경을 깨워

I just freakin' insane. Don't ask me why
나 좀 내버려 둬
uh- Don't be interested
Im not freakin' ashamed
Im innocent
흠뻑 젖은채로 Something acid dreams

whatever wanna be,
I think I can be
I dont really care, cause this is me.
Be good to yourself

숨소리는 춤 춰 낯선 움직임
또 괜한 설레임
뭘 택 해도 걱정 같은 건 없어,
후횐 없어

I just freakin' insane. Don't ask me why.
나 좀 내버려 둬 uh- Don't be interested
Im not freakin' ashamed.
Im innocent
흠뻑 젖은채로 그대로

I just wanna freakin' acid dreams"
LET'S DANCE,이채연,36761940,2023.09.06,89,"I came a long way 너만 있으면 돼
나지막한 내 멜로딘 lonely
I told u “넌 왜 이러지 못해”
Finally, comeback 돌아서 왔네
내 향긴 너를 위한 멜로디라고
말했어 뭐 어때 너만 있으면 휘말려
이 소린 울려 퍼져 길거리에 흩날려
기억 속에 잔상이 남아있어 널 가려
Everyday 너의 집 앞에서 살아
금요일만 되면 미치겠어 all night long
향기 따라 걸어갔지만 똑바로
볼 수 없어 너의 그림자만 밟아
I don't know what u sayin'
말만 하지 말고 내 앞에 와서 말해줘
마지막으로 불러줄게 내 멜로딜 like
그땐, 우린 모든 게 많이 서툴렀지
아직도 그때 생각만 하면 후회들로 가득히
남아 있지만 이제 우린 달라
우리 다시 행복할 순 없을까
눈을 감았다 뜬 순간에는 bubble
잊지 못해 너의 추억과 또 네 버릇
어리기만 하던 우리 행동은 어른이
되고 나서 알았지만 이제는 서른이
되어도 너만 사랑해 줄게 my girl
손잡아 줘 이 향기는 익숙한 걸
멀리 걸어왔지만 이 거리로 난 널
데리고 갈래 오늘 하루만 와줘
1.2 and 3.4
다시 월 화 수 목
또다시 1.2 and 3.4
돌고 돌아서 다시 너 앞에서 멈춰
I don't know what I sayin'
말만 하지 않고 네 앞에 가서 말해 널
사랑한다고 말해줄게 내 목소린 like
그땐, 우린 모든 게 많이 서툴렀지
아직도 그때 생각만 하면 후회들로 가득히
남아 있지만 이제 우린 달라
우리 다시 행복할 순 없을까"
"잊고있던, 또 잇고있던 (Vocal. 지유)",타임브릿지,36772418,2023.09.05,"1,689","우리의 만남이 그때가 아닌
지금이라면 달라졌을까
나는 가끔씩 상상했지
만약이란 두 글자를

사랑에 빠진 넌
나 밖에 모르고
그런 너를 바라보며
많은 약속들을 했지

나의 그 약속들을
이제는 내가 아닌
다른 사람이 지켜주겠지만

이제 나는 정말 네가 행복하길 바랄 뿐
그 사람 곁에서 꼭

우리의 만남이 그때가 아닌
지금이라면 달라졌을까
나는 가끔씩 상상했지
만약이란 두 글자를

우리의 만남이 그때가 아닌
지금이라면 더 잘했을까
우리 결말도 어쩜 달랐을지 몰라
그래서 아직 노래해

네가 좋아했던 노래나 음식들
또는 가고 싶어했던
이런 저런 장소들이 아직도 떠올라 난
못했던 기억들만 이제와서 다
후회해봤자 난

이제 나는
정말 네가 행복하길 바랄 뿐
그 사람 곁에서 꼭

우리의 만남이 그때가 아닌
지금이라면 달라졌을까
나는 가끔씩 상상했지
만약이란 두 글자를

우리의 만남이 그때가 아닌
지금이라면 더 잘했을까
우리 결말도 어쩜 달랐을지 몰라
그래서 아직 노래해"
"파랑, 파장, 그리고… 파고",Penten (펜텐),36770889,2023.09.05,116,"하루 종일 수고했어
평범한 이 인사로도
서로를 위해 아껴주고 안아주며
행복해해 준다면,

서울에 집도 뭣도 아무것도 없지만
오늘 서로 잡은 물고기로도 행복하데

두루미 부부는 서로를 사랑하네
두루미 부부는 평생을 그렇게 살아가네

기대어 누워 잘 곳도 아무것도 없지만
오직 그대만, 그대만 있다면 행복하데, 만족하네,

뚜루루루 (두루미 우는 소리)
뚜루루루 (두루미 우는 소리)
뚜루루루
뚜루루루

그대와 날아갈 테야
황금알을 낳을 테야
추운 계절 지났고
다시 따스 해지고

우린 정말 어쩌면
오래 건강한다면
털이 하나 빠져도
평생 함께 할 테야.

두루미 부부는 서로를 사랑하네
두루미 부부는 평생을 살아가네"
Hello,재찬,36769857,2023.09.05,927,"나의 몸짓이 과하지 않아서
그래서 넌 모르는 걸까
커다란 욕심을 내진 않지만
시선을 돌려보고 싶어

어떻게 구애를 해야 좋을지
주변 사람들에게 물어봐도
저마다 다른 무용담 속에서
나의 방법을 더 헷갈리게 해

더 가까이 살며시 손을 내밀어
네게 인사 하고 싶어
더 가까이 네 미소가 보인다면
그걸로 충분하겠어

사실 나는 더 원해 너의 너의 마음을 원해
나는 더 원해 너의 너의 마음을 원해

자연스럽게 고개를 돌려
반갑게 인사하는 걸 연습해
바라왔던 일들이 나에게 일어날지
어떡해 왜이래 심장이 뛰는 게
너무 시끄럽게 느껴지잖아
정답이 뭔지 확신은 없어도
나의 진심 어린 마음을 보낸 거니까

더 가까이 살며시 손을 내밀어
네게 인사 하고 싶어
더 가까이 네 미소가 보인다면
그걸로 충분하겠어

사실 나는 더 원해 너의 너의 마음을 원해
나는 더 원해 너의 너의 마음을 원해"
Now is the Time,"우리, 데뷔할 수 있을까??",36764037,2023.09.05,"11,367","꽤나 한참을 바랐어 난
네 얼굴 아른 거릴 때
전화 걸 뻔했던가?
담에 말해줄게
아무것도 안 하고는
아무것도 없을테니
다가갈게 한발
넌 당황하지 않기만 해
난 이렇게밖에 센 척해 말하지 못해 나
이렇게 밖에 안절 부절 몇 시간째 나
널 바라보고 있을 때
널 잃을 것만 같애 같애
같은 맘 때문에
넌 또 이럴 것 같애
또 저럴 것 같애
서 널 놓칠 것 같은데
우린 잘 어울릴 것 같애
전부 말해줄게 널
오래 기다려 왔다고
좁았던 마음 때문에
하루 종일 난 떨쳐내기에
바빴어 내 all day
오, 왜
기대는 안 했어 매일
나랑 같은 마음일까에
오늘도 무진장 머리 아팠어
이런 내 맘 알아줄까
열어도 돼? 문에 살짝쿵
망설이게 돼 나는 너의 앞에서만
작업할 기분도 아냐
그래서 이 노래를 끄적여
그저 난 뒤에서
그저 내 뒤에 선 너를 볼 때면
괜한 걱정에
망설여지는데
너를 마주보는 일
얼마가 걸린대도
분명히 다가갈테니
넌 또 이럴 것 같애
또 저럴 것 같애
서 널 놓칠 것 같은데
우린 잘 어울릴 것 같애
전부 말해줄게 널
오래 기다려 왔다고
우우우 우 우우
우우우 우 우우
우우우 우 우우
널 놓칠 것 같은데
우우우 우 우우
우우우 우 우우
우우우 우 우우
넌 날 놓칠 것 같은데"
오늘이 어제가 되기 전에,스무살,36761930,2023.09.05,268,"이렇게 예쁘지 않고 키도 작은 난데
날 좋아하는 너라서 가끔 묻고 싶어
내 어떤 점이 넌 좋은 건지
있지 난 사실 난 아직까지도
널 보면 내 심장이 터질 것처럼
난 오히려 묻고 싶어
이런 내가 왜 좋은지
이상해 어딜 가도 너만 찾게 되고
연락 한 통에 웃음이 나고
자신 없던 난 너를 만날 때면 Oh
가장 나다워져
오직 널 위한 내 사랑을 노래할게
너만을 위한 가사들로
너와 함께 할 우리의 다음 페이지를
너가 좋아할 말들로 노래해
사실 난 궁금했나 봐
이렇게 나만 바라봐 주는 널 아는데
몇 번이라도 다시 불러줄게
오직 널 위한 사랑의 노래를
오직 널 위한 내 사랑을 노래할게
너만을 위한 가사들로
너와 함께 할 우리의 다음 페이지를
너가 좋아할 말들로
가끔은 다투고 힘들어도
절대 잊지 않을게
그때 그 설레임들을
오직 널 위한 내 사랑을 노래할게
너만을 위한 가사들로
우리 함께 할 우리의 다음 페이지를
너가 좋아할 말들로 노래해"
부모,"손태진, 신성",36761853,2023.09.05,116,"Room’s are full of Wasted
Swinging like the willow
누구인지도 모르는 그녀의 손을 피해
You look so chill 무릎 위에 덮은 내 Pillow
외로움 아닌 고독 만끽
맞은듯해 With 망치
너의 남다른 BPM like a slow dance 더 올라 내 pulse is
아무도 못 내는 분위기 흉내 내지 않은 Your thang
Wait till you get tired of Sickos
Have me as Antidote and Wake up
취한 목소리에 담아
보내준 향기는 상상하게 해
너의
수상한 독
I Wanna Toxicate!
Won’t rely on the wasted kind
I Wanna Toxicate!
하루 만이 아냐 우리 사인
I Wanna Toxicate!
Stir me up babe, We having it worse
Let me show you the worst
I Wanna Toxicate!
Steal all of my sight
Get me outta the life being tired
Woo see that boy
You make me hotter than my toy
Can't avoid 시선은 이미 너의 숨이 모이는 곳
I feel that toxic moist
보이지 않아도 이미 Boiling point
널 둘러싼 애들은 안보여
But you better not make me annoy
휙 탁 잔을 내려놓고 싶어
We can talk 자릴 비우고 남 파고드는 시선
Uhm Uhm Uhm 타고난 네 핏 선, 화가 난 그 어깨 둘러
숨을 조여보고 싶어
이미 하고 있어 Cheap talk
But It ain’t about your bxxch tho
더 이상 안 느껴져 시선 Just
Take me to your world
네 세상이 침대라면
오늘 날 그 안에 가둬줄 수 있어
바닥에 찌걱대는 신발 아래
너와 나의 땀방울이 비쳐
내 숨 아래 다
I Wanna Toxicate!
Won’t rely on the wasted kind
I Wanna Toxicate!
하루 만이 아냐 우리 사인
I Wanna Toxicate!
Stir me up babe, We having it worse
Let me show you the worst
I Wanna Toxicate!
Steal all of my sight
Get me outta the life being tired
풀어 헤쳐
우리 사이의 천
Ain’t no clothes on
Gettin’ Close
풀어 헤쳐
우리 사이의 천
Ain’t no clothes on
Gettin’ Close"
Acid Dream,김보아,36761865,2023.09.04,"5,672","나를 가두기를 원해
넌 굳이
벗겨 나의 숨은 weakness (hey, no no)
겨우 이게 너의 method
그걸로 만족해 넌?

그게 너와 나의 차이라면 넌
느껴지는 게 있긴 하니
그조차 nothing
넌 역시 stupid
돌아서 날 봐 again

Woo babe
Party의 초대엔 넌
애초에 없었어
Dear god
Please save the little man

Look, I deserve it
그 어떤 누가 와도 난 증명해 I'm sure
너의 그 약한
손짓 따윈 닿지 않아 내겐, that's right?

I'm the right person
I'm standing alone here

내게 말해 부디 너의 속내
보여 너의 뒤의 something
이미 알아 너의 lie
Stop it
뻔한 짓은 하지마

You like easy things
보여 너의 level
부서져 보기는 했니
난 너완 달라
찢기고 깨져 여기 남아 있어

Woo babe
Party의 초대엔 넌
애초에 없었어
Dear god
Please save the little man

Look, I deserve it
그 어떤 누가 와도 난 증명해 I'm sure
너의 그 약한
손짓 따윈 닿지 않아 내겐, that's right?

I'm the right person
I'm standing alone here

I'm on top 사실
On the cliff

Look, I deserve it
그 어떤 누가 와도 난 증명해 I'm sure
I am not lonely
호의 따윈 필요치 않아 내겐, that’s right?

I'm the right person
I'm standing alone here
Don't need a favor"
THE SOUND OF OUR LOVE,GUMX (검엑스),36763402,2023.09.05,60,"난 잠이 안 오면
기타를 꺼내 흥얼거리지
아무렇게나
막 불러도 딱히 상관없이
Umm -
네가 하고 싶은 말은
꾹꾹 참고 내게만 털어놔
Umm -
그럼 마법이라도 걸린 듯
스르륵
스르륵
스르륵
스르륵
잠에 들 거야
아 사는 게 귀찮아서
막 노래나 해야겠다
방 한 켠에 뜬 달을 보며
멋부리고 싶지 않고
뭘 이기고 싶지도 않고
지금처럼의 게으름으로
세상에서 제일 가장 값비싼
자유로움을 맞이 한
새벽을 맘껏 기념하며
아직 잠 들고 싶진 않아
바깥소문들엔 관심 없잖아
내 얘길 네게 들려주면 oh
Umm -
네가 하고싶은 말은
꾹꾹 참고 내게만 털어놔
Umm -
그럼 마법이라도 걸린 듯
스르륵
스르륵
스르륵
스르륵
엎질러진 물에서
같이 헤엄칠 거야
도망치는 마음을
품에 숨겨 줄 거야
날아오는 화살을
맘껏 즐겨볼 거야
그리고서는
스르륵...
스르르륵.."
I'm Here,함수진 (FX),36763918,2023.09.04,198,"우린 지금 feel alright
분홍 해질녘에
시원한 바람이 불어와
나와 놀러가지 않을래
여름밤에 응원일지
I just wanna say
너와 입을 맞추고 싶은 내 맘을
oh girl I’ll make your own lullaby
타타타
You’re my
사랑 노래 주인공으로 right
You and I
아름다운
너의 곁으로 다가갈래
I had no doubt in my mind yeah
I will say
나와 같이 떠날래
오늘 밤
날 바라봐
둘이서
모든 것을 함께 oh my love
설명할 순
없어도
분명 운명인 걸 in my heart
숨 가쁘게 달리고 달려보면
모든 게 우리 세상일거야
Cause I like it
luv it
I just wanna be with you
oh yeah
What you doing on Sunday? huh
I’ll be waiting for you all day long
얼어붙은 도시는 no worries
내맘을 녹이는 sweet sweet cherry
나를 바라보는 눈빛도
자꾸 행복해져가
Oh how you wanna be loved 내게 와줘
너의 bucket lost는 it’s on me
라라라
ABC
모든 가사는 우리 story
내게와
I am down
함께 달려가볼래
숨길 수 없는 내 마음을
Always you are my sweetest love
in my life
날 바라봐
둘이서
모든 것을 함께 oh my love
설명할 순
없어도
분명 운명인걸 in my heart
숨 가쁘게 달리고 달려보면
모든 게 우리 세상일거야
Cause I like it
luv it
I just wanna be with you
oh yeah"
새빛,이섭,36763539,2023.09.04,76,"don't trip, baby come around
wut u think about, I wanna bounce
pull up on you girl, 네비 찍어 I'm gonna ride
빨리 타 내 차에, you not a side bitch

I need your body
말해 우리 사이
is it a crime?
What if it's a crime (So what)
don't trip never turn around
wut u think about, is it a crime?

모르겠고 stop talking about em
네가 어떤 앤지 다 알어
말해봐 취했는지 똑바로
아무도 몰라 이쁜 네 오빠도

꺼지라 해
애처럼 굴지마 bae
다 아는걸 뭐 굳이 말해
아니 됐고 넌 풀어 my belt
lick it and slip in it for tonight 알아서 집에는 거짓말 해
no I don't let it go
you know I want some more

we gon party, she is ballin'
gettin' started, she wanna goal in
her pussy is wet, I'm drownin'
bet I'm gonna make it rain

don't trip, baby come around
wut u think about, I wanna bounce
pull up on you girl, 네비 찍어 I'm gonna ride
빨리 타 내 차에, you not a side bitch

I need your body
말해 우리 사이
is it a crime?
What if it's a crime (So what)
don't trip never turn around
wut u think about, is it a crime?

shawty I just wanna know
I wanna be your shadow

you know I like it slow
you know I like it raw
you know how it goes
오늘도 바삐 또 내 일만 하지 only
we bout that dough
steady we drop that bomb
everybody know we got that sauce
앞에 보일 때 더 잘해둬
빛나지 비가 오는 날에도
legacy better be deep match up the energy
내려 지금 당장 해낸 일이 없는 atmosphere I don’t obey that shit
누가 뭐를 하던 내 의식
나의 식대로 가 yeah that’s it
where that shit at
넌 대기실에 빠져 뒤로 쉬로나 better get
the fuck outta my way
you know me notorious gonzo
numero uno de k top spitta with the homies szn & yonko
coming thru like them broncos
한국 reppin hip hop & r&b 늘 바뻐 곡 쌓아 올려 big stocks up

don't trip, baby come around
wut u think about, I wanna bounce
pull up on you girl, 네비 찍어 I'm gonna ride
빨리 타 내 차에, you not a side bitch

I need your body
말해 우리 사이
is it a crime?
What if it's a crime (So what)
don't trip never turn around
wut u think about, is it a crime?"
"택배 (Take Back) (feat.Lil Cherry, GOLDBUUDA)",REDDY,36761795,2023.09.04,174,"그대 내 맘에 들어와
어젯밤 한숨도 못 잔걸 어떡해
그대 내 맘에 들어와
어젯밤 한숨도 못 잔걸 어떡해
그녀가 내 맘 알아준다면
난 다 줄 수 있어
널 내 여자로 만들기 위해 노력할게
1, 2, 3 심호흡을 하고서
너에게로 다가가고 있어
9 to 5 딱 기다려줘
Oh baby don't be shy
애초에 난 너가 원하는거
뭔지 다 알고 있어
말 안해도 너만큼 날 잘 아는
사람은 없잖아
날 사랑한다고 말 해줄 꺼지?
그대 내 맘에 들어와
어젯밤 한숨도 못 잔걸 어떡해
그대 내 맘에 들어와
어젯밤 한숨도 못 잔걸 어떡해
그녀가 내 맘 알아준다면
난 다 줄 수 있어
널 내 여자로 만들기 위해 노력할게
야 너 왜 카톡 안 봤어
(제발 좀 봐줘)
인스타 올린 거 다 봤어
(제발 좀 봐줘)
왜 단톡 나갔어
왜 나 혼자 남았어
너와 시간을 보내면
하루종일 내 맘을 흔들어
오늘도 봐도 봐도 너무 예쁜 걸
그대를 만나고
내 맘 어쩌면 좋아
말로 다 표현할 수는 없지만
널 좋아해
그대 내 맘에 들어와
어젯밤 한숨도 못 잔걸 어떡해
그녀가 내 맘 알아준다면
난 다 줄 수 있어
널 내 여자로 만들기 위해 노력할게
널 내 여자로 만들기 위해 노력할게
널 내 여자로 만들기 위해
LA LA LA LA LA
LA LA LA LA LA LA LA LA"
더 가까이,구원찬,36760260,2023.09.04,103,"When we kiss late night
When we wake up hugging
The room turns into space
we`re free as if in the water
It's really like a movie, isn't it?

Even if I can't buy you something expensive,
I'll always love you
I hug you every day

rains drop, let's share an umbrella with me
It's okay if my shoulders are wet
As long as your pretty face is safe

look at this

snows drop
let`s walking with me
We're like a movie stars
When I'm with you

huh

ddu du du du du
ddu du du du du
ddu du du du du
We're like a movie stars huh

Tell me what flower you like
that won't be prettier than you
i love you everyday
your eyes nose lips everything that you

I'm the type that worries a lot
Because you look like an angel to me
Your smile is beautiful beautiful, beautiful

rains drop, let's share an umbrella with me
It's okay if my shoulders are wet
As long as your pretty face is safe

look at this

snows drop
let`s walking with me
We're like a movie stars
When I'm with you

huh

ddu du du du du
ddu du du du du
ddu du du du du
We're like a movie stars huh
ddu du du du du
ddu du du du du
ddu du du du du
We're like a movie stars huh"
