Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
Dancing On The Moon,kursor (커서),36865379,2023.10.12,44,"적당한 바람과 부서지는 햇살
들풀의 낮은 속삭임
지금 이 행복은 사뿐 날아올라
허공으로 번져가

사라지지 않아
내 손을 잡아

눈이 부시도록 아름다운 너는
내일로 미루었던 행복을 찾아
시간이 멈춘 것만 같은 이 기분
우린 이 계절 그 한가운데 있어

사라지지 않아
내 손을 잡아

눈이 부시도록 아름다운 너는
내일로 미루었던 행복을 찾아
시간이 멈춘 것만 같은 이 기분
우린 이 계절 그 한가운데 있어

손가락 사이로 쏟아지는 햇빛을
다정히 드리운 잎그늘이 감싸 안아

햇살에 널어둔 이름 모를 슬픔
다 마를 때까지 여기 머물러
눈이 부시도록 아름다운 네게
잎그늘 같은 순간이 가득하길"
C'mon (Feat. Aminé),JINI (지니),36859552,2023.10.11,206,"멀어져가는 사랑을 바라보다가 울컥거리는 내 맘을 이제 알게 됐어
뭔가 잘 못된 것 같아 이게 아닌 건데 이대로 헤어지는 건 아니야

너랑 걸을 때마다 한걸음 뒤에서 지켜주는 게 멋있다 생각했나봐

사랑 한다 표현 해줄 걸 바보처럼 많이 후회 돼
좀 더 많이 웃게 해줄 걸 네가 아플 땐 곁에 없었잖아
만약 기회가 다시 온다면 외치고 싶어
말 할게 하루도 사랑하지 않은 적 없었다고

사랑했던 시간은 거짓이 아니야 단지 눈앞에 보여 지지 않았었던 거야

사랑 한다 표현 해줄 걸 바보처럼 많이 후회 돼
좀 더 많이 웃게 해줄 걸 네가 아플 땐 곁에 없었잖아
만약 기회가 다시 온다면 외치고 싶어
말 할게 하루도 사랑하지 않은 적 없었다고

행복했던 그 순간들도 영원할 줄로만 알았어 바보처럼 혼자 혼자

그 얼마나 힘들었었니 나 때문에 많이 울었지
나 바보처럼 당연하다고 언제나 곁에 있을 줄 알았어
알아 모두 내 잘못이란 걸 이제야 알았어
돌아와 숨이 멎는 그날까지 난 여기 있을게"
Art of Light (With 투영),다비 (DAVII),36862705,2023.10.10,"4,910","몇 번인가 이별을 경험하고서 널 만났지
그래서 더 시작이 두려웠는지 몰라
하지만 누군가를 알게 되고 사랑하게 되는 건
네가 마지막이라면 얼마나 좋을까 나처럼
바쁜 하루 중에도 잠시 내 목소리 들으면
함께 있는 것처럼 너도 느껴지는지
매일 밤 집으로 돌아갈 때
그곳에 네가 있다면
힘든 하루 지친 네 마음이
내 품에 안겨 쉴 텐데
지금처럼만 날 사랑해줘
난 너만 변하지 않는다면
내 모든 걸 가질 사람은 너뿐이야
난 흔들리지 않아
넌 가끔은 자신이 없는
미래를 미안해하지만
잊지 말아줘 사랑해
너와 함께라면 이젠
행복한 나를
바쁜 하루 중에도
잠시 내 목소리 들으면
함께 있는 것처럼 너도 느껴지는지
매일 밤 집으로 돌아갈 때
그곳에 네가 있다면
힘든 하루 지친 네 마음이
내 품에 안겨 쉴 텐데
지금처럼만 날 사랑해줘
난 너만 변하지 않는다면
내 모든 걸 가질 사람은 너뿐이야
난 흔들리지 않아
넌 가끔은 자신이 없는
미래를 미안해하지만
잊지 말아줘 사랑해
너와 함께라면 이젠 행복한 나를
난 많은 기대들로 세상이
정해놓은 사랑을 버리고
네 마음처럼 난 늘 같은 자리에
또 하나의 네가 되고 싶어
소중한 널 위해
지금처럼만 사랑해줘 항상
너만 변하지 않으면
내 전부를 가질 사람은 너뿐이야
난 흔들리지 않아
자신 없는 미래 넌 미안해하고 있니
넌 이제 혼자가 아니야 이제
잊지 마 너와 함께라면 언제나
행복한 나를"
Love Me Back,프로미스나인,36859600,2023.10.10,"1,353","우리 겁 없이 꿈을 꾸던 날들
추억이 되어버린 다툼
많이도 울었지
아니 더 많이 웃었던 날들
하나 둘 떠올라

지나온 시간들은 이제 꽃이 되고
뜨겁게 타오르는 노을을 보며
꽉 잡은 두 손 놓지 않기로

약속

I’ll remember you forever
기억은 작은 글씨처럼 되어
우리 음악 속에 흐르고

You’ll remember us forever
아름답게 춤을 추며
우린 영원히 네 곁에

약속

차가운 시선조차 막아준 나의 슈퍼히어로
반복되는 하루를 색칠해 파란 Seesaw
길고 길었던 밤 어디 있나요
다시 함께 할 날들이 나 올 거라 믿고 있어

그림처럼 푸른 물결 들이치고
세상 가장 아름다운 너와 나
그대와 같이 부를 이 노래

우리 함께 영원히
사랑해 크게 외쳐
저 우주 끝까지

I’ll remember you forever
기억은 작은 글씨처럼 되어
우리 음악 속에 흐르고

You’ll remember us forever
아름답게 춤을 추며
우린 영원히 네 곁에

약속

랄라 랄라 랄라 랄라 랄라 랄라 랄랄라"
Driven Anxiety,off the menu (오프더메뉴),36779448,2023.10.10,752,"하루가 끝나 가면
고장 난 시계처럼
가만히 자리에 멈춰서
네가 묻은 방 안을 보았지 다시

하루가 시작되면
잠에서 깨지 못 한
메마른 마음을 깨우고
차가운 기억을 마셨어 다시

이제 우는 건 싫어
도망가기도 싫어서
눈을 질끈 감아봤지만
결국 오고야 만 말았던 안녕

너를 미워해
아니 사랑해
하루에도 몇 번씩
다시 되감아 보는
마지막 장면

너를 미워해
그래도 사랑해
막이 내리고 나면
다신 못 보게 되는
너로 물든 하루

모래 위에 적었던
우리의 이야기가
새하얀 파도에 지워져
버린 걸 몰랐어 그때는 말야

이제 우는 건 싫어
도망가기도 싫어서
눈을 질끈 감아봤지만
다시 떠오르고 말았던 안녕

너를 미워해
아니 사랑해
하루에도 몇 번씩
다시 되감아 보는
마지막 장면

너를 미워해
그래도 사랑해
막이 내리고 나면
다신 못 보게 되는
너로 물든 하루

들과 너의
마음에서 태어나
나의 눈물 속에 죽어버린
이제는 안녕

너를 미워해
아니 사랑해
하루에도 몇 번씩
다시 되감아 보는
마지막 장면

너를 미워해
그래도 사랑해
막이 내리고 나면
다신 못 보게 되는
나로 물든 너의
하루"
무너진 밤이기에,성휘,36859556,2023.10.11,160,"그때는 몰랐어 서로 미운 말들로 아프게 했었다는 걸
그때는 그랬어 나만 제일 아프기만 해서 널 보지 못했어
내 맘이 더 소중했던 그때의 내게 이제 와서 후회 돼 정말 바보 같았다고
너를 사랑했던 너를 좋아했던 그 맘은 정말 진심이었는데
이제야 알겠어 너 같은 사람 다시는 내게 없단 걸
조금 더 잘했었다면 지금의 우린 이렇게는 아프게 서로 하지 않았겠지
너를 사랑했던 너를 좋아했던 그 맘은 정말 진심이었는데
이제야 알겠어 너 같은 사람 다시는 내게 없단 걸
하루에 몇 번씩 니 주위를 맴도는 나 아주 잠시라도 보고 싶어
너를 사랑했던 너를 좋아했던 그 맘은 정말 진심이었는데
이제야 알겠어 너 같은 사람 다시는 내게 없단 걸"
The Great,TK,36857972,2023.10.11,60,"오늘 우연히 니소식 들었어
잘지낸다니 정말 다행이야
가끔씩 들리는 너의 소식조차
들을 자격이 내게는 없는것같아

이제는 말할수있는데 전해지진않겠지
너무 늦은거니까

미련하게 속으로 삼킨 수많은 말이
지울수없는 후회가 되었어
고맙다는 말도 사랑한단 말도 하지 못한
나에게 허락된 그 한마디
미안하다는말


혹시 우연히 마주치지는 않을까
자격없는 기대를 해보곤해
후회가 쌓여서 미련이 됐나봐 바보같이
주위를 서성이곤해

다시는 인사조차못하는 사이가 됐지만
모두 내탓이니까

미련하게 속으로 삼킨 수많은 말이
지울수없는 후회가 되었어
고맙다는 말도 사랑한단 말도 하지 못한
나에게 허락된 그 한마디
미안하다는말

수백번도 수천번도 혼자 삼킨 그 말
널 미칠듯 사랑한다

미치도록 니가 그립고 보고싶어도
어떤 우연도 바라지않을게
너에게 전해지지 못하겠지만 말해볼게
고맙고 정말 미안했다고
사랑했었다고"
Childhood,Feel Lee,36859834,2023.10.10,414,"이 시간만 되면 난 두근두근해
너와 있을 때면 유난히 더 심해
이젠 나도 20대 참 하고 싶은 게 많은 나인데
아직 어리대 세상이 무섭대
나도 이제 다 컸는데
벌써부터 불이 나게 전화는 오는데
Baby I’m sorry 지금 들어가요
조금만 더 네 곁에 머물고 싶은데
마음만은 너의 곁에
우물쭈물 하다간 hey wah wah wah 난리 날지 몰라
아쉬운 네 표정에 내 맘도 자꾸
조급해져 내 맘 시간아 멈춰라
오늘 밤은 제발 그대로 멈춰라
시간은 1, 2, 3 & 4 또 눈치 없이 흘러
12시를 향해 달려만 가네 시간아 멈춰라
I know 아직까진 어리단 걸
사랑받는 관심의 표현이란 거
그치만 나도 알건 아는 걸
세상엔 너무나 너무나 하고픈 게 많은걸
(oh baby) 아쉬운 표정은 말아 줘요
(somebody) 누가 시간 좀 멈춰줄래요
벌써 몇 번째 전화벨이 울려대는데
baby I'm sorry 이제 들어가요
잡은 네 손을 놓치긴 정말 싫은데
이유 없이 짜증이 나
우물쭈물하다간 hey wah wah wah 난리 날지 몰라
서운한 네 표정에 내 맘도 자꾸 baby
조급해져 내 맘 시간아 멈춰라
오늘 밤은 제발 그대로 멈춰라
시간은 1, 2, 3 & 4 또 눈치 없이 흘러
12시를 향해 달려만 가네 시간아 멈춰라
huh uh 시간아 멈춰라
날 위해 멈춰 줄래 huh
조급해져 내 맘 시간아 멈춰라
오늘 밤은 제발 그대로 멈춰라
시간은 1, 2, 3 & 4 또 눈치 없이 흘러
12시를 향해 달려만 가네 시간아 멈춰라"
빵빵하게 살아보세,김다현,36858714,2023.10.10,"1,568","난 외로움에 대해 말해
이건 불어오는 바람 같은 마음 일거야
난 서글픔에 대해 말해
그건 비에 젖어가는 소매 같은 마음 일거야

문득 떠나보낸 날들 앞에
멈춰서게 되는 지금

어디로 가야할지
사실은 두려워 난
따스히 손 잡아줄 네가 있었더라면 음
말없이 네게 기대어
다가오는 깊은 밤을 난
너의 온기로 채울텐데

넌 외로움에 대해 말했어
피할 수 없는 바람 같은 마음이라
넌 서글픔에 대해 말했어
가끔은 흠뻑 젖어도 좋은 마음이라
겁낼 필요 없는 마음이라

어디로 가야할지
사실은 두려워 난
괜찮아 날 안아줄 네가 있었더라면 음
말없이 네게 기대어
다가오는 깊은 밤을 난
너의 온기로 채울텐데

우린 어디쯤에 있을까
어디쯤을 헤매고 있을까
혹시 어디엔가 있을까
어디엔가"
IFEELGOOD,우진영,36855646,2023.10.10,63,"아직 어리지 우린
갈 길도 많이 있고
우두커니 앉아서
하늘을 봐봐
뭐가 있을까
푸르른 달빛에 비친
나를 봐봐
얼마나 아름답고
또 빛이 나는지
잠시 구름에 가려진
저 별과 같아
그거면 됐지 그거면 됐어
우린
세상이란 단어에
나를 끼워 맞추고
그렇게 살다 보니
내가 날 보챈다
푸르른 달빛에 비친
나를 봐봐
얼마나 아름답고
또 빛이 나는지
잠시 구름에 가려진
저 별과 같아
그거면 됐지 그거면 됐어
우린
그거면 됐지 그거면 됐어
우린
그거면 됐지 그거면 됐어
우린
그거면 됐지 그거면 됐어
우린 우린
아직 어리지 우린
갈 길도 많이 있고"
사랑 같은 걸 하니까,소각소각,36855275,2023.10.09,654,"‘내 마음의 한 쪽은 너무 덥고 메마르며
또 다른 한 쪽은 새하얀 눈에 휘덮여
그 열기와 한기를 한곳에 모아서
온화한 자신이 되려 애써도
난 웃을 수가 없었네.‘
그래서 그는 새벽 일찍 길을 나섰대
그 누구보다 먼저 길을 나서는 이여
눈먼 어둠 속에서 숨어있던 별들과
대지 위의 짐승과 대기 속의 새들이
나그네의 앞길을 축복하네
제 그림자를 업고서
길을 떠나던 그가 어린 내게 이르길
‘삶을 이해하려 들지 말게 결코 알 수 없을 테니
사람의 마음은 결국 참아내나니.‘
‘삶이 네게 주는 것을 받게 걸어갈 채비를 하게
아침이 열리고 세상이 깨기 전에.‘
다시 길 위로 뜨거운 숨을 내쉬며
끝이 보이지 않는다 해도
일어나 모질게 다시 가야 해
길 위로
아아아아아 아아
아아아아아 아아
아아아아아 아아
이제 노래하지 마 더는 꿈을 꾸지 마
삶이 흉터를 통해서 말해
허나 무엇으로 내 타는 속을 마취할까
아무 기대하지 마 너를 드러내지 마
그런 나락은 바닥이 없어
나는 피어오르리 내 눈앞의 절벽을 아아
다시 길 위로 뜨거운 숨을 내쉬며
끝이 보이지 않는다 해도
일어나 (자 일어나) 모질게 다시 가야 해
꿈은 저 멀리 손짓하며 우릴 불러
절대 잡히지 않는다 해도
한 번 더 (자 한 번 더) 걸음을 내딛어야 해
길 위로
우우우우우 아아
길 위로
우우우우우 아아
길 위로
우우우우우 아아
길 위로
풀어 헤쳐진 너의 신발 끈을 또다시 동여 매"
Do or Die,임영웅,36855841,2023.10.09,615,"널 잃어버린 그날 밤
또 생각나 가끔은
짙푸른 새벽 끝 제법 쌀쌀한
바람이 불어와
너는 또 불어와

내 맘 깊숙이 넣어두고
차오르지 말라고
억지로 삼켜냈던 나의 밤들
한숨만 쉬어본다

코끝에 스치는
너와 나 사이 그 공기가
너를 떠올리게 해
바보처럼

어느새 또 찾아온
계절은 널 불러
난 그리워지잖아
떠오른 추억에 잠시 머물다
지나가면 돼 이 가을처럼
빛나고 빛났던 시간들
그때의 우리
잊어볼게
지워볼게
짧지만 행복했던
Dear Fall

노란 가로등 불빛 아래
반짝이던 우리 둘
그땐 뭐가 그렇게
좋았을까
이맘쯤 짙어진다

내 맘에 스치는
네가 가득한 이 공기가
너를 떠올리게 해
바보처럼

어느새 또 찾아온
계절은 널 불러
난 그리워지잖아
떠오른 추억에 잠시 머물다
지나가면 돼 이 가을처럼
빛나고 빛났던 시간들
그때의 우리
잊어볼게
지워볼게
짧지만 행복했던 그 시절

아프지만 생각하면 설레는
그 향기 가을에게 너를 부탁할게

어느새 또 찾아온
계절은 널 불러
난 그리워지잖아
희미해지는 기억들 속에
난 잘 지내볼게 힘들겠지만
눈부시게 빛나던
그때의 우리
잊어볼게
지워볼게
짧지만 행복했던
Dear Fall"
This Moment Here With You,Sam Ock,36854924,2023.10.09,950,"차가워진 우리 사이
한숨만 번지고
억지로 참았던 눈물
내 맘에 쌓여가고
맘에 없는 모진 말로
서로 상처만 주던
우리 지난 다툼도
벌써 며칠 밤이 지나갔는지
오질 않는 전화를 붙잡고
예전처럼 내 곁에
돌아오길 바랐는데
네가 없이도 잘 살 거라고
바보 같은 자존심 때문에
후회한다고 보고 싶다고
그 말을 하지 못했어
우리 이대로 끝일 거라면
늦게라도 널 사랑한다고
차라리 내가 미안하다고 그날
펑펑 울어볼 걸 그랬어
우연처럼 너를 다시
만날 수 있을까
그때 우리 자주 걷던
텅 빈 골목에 혼자
하루 종일 커져가는
네 생각에 또 울다
아쉬움만 남긴 채
허전한 걸음을 돌아섰을 때
조금만 더 널 사랑했다면
예전처럼 내 옆에
네가 날 안아줬을까
네가 없이도 잘 살 거라고
바보 같은 자존심 때문에
후회한다고 보고 싶다고
그 말을 하지 못했어
우리 이대로 끝일 거라면
늦게라도 널 사랑한다고
차라리 내가 미안하다고 그날
펑펑 울어볼 걸 그랬어
다시 되돌아간다면
좀 더 잘했을 텐데
너를 보내진 않을 텐데
오늘이라도 전화해 볼까
너를 놓치고 울고 있다고
시간이 가도 너 같은 사람
다신 만날 수 없는데
거짓말 같던 너를 만나서
눈이 부시게 행복했다고
후회한다고 보고 싶다고 너를
이제서야 더 사랑하고 있다고
(우리 이대로 끝일 거라면)
정말 이대로 끝날 거라면
차라리 내가 미안하다고 그냥
펑펑 울어볼 걸 그랬어"
줘,아울러 (OWLER),36854819,2023.10.09,25,"아침에 날 비추는 따스한 한 사람
사랑이라 말하지 않아도
그저 아껴주는 사람
사랑해서 사랑해요
가슴 깊이 담아두고 하지 못한 그 말
아스라이 잊혀질까
아름다운 시간 모든 날

밤하늘 고요하듯 내 곁에 한사람
꿈에서도 다 안아줄 사람
고마워서 고마워요
너무 늦어 이젠 다시 하지 못할 그 말
아낌없이 주고 싶어
내가 받은 사랑 모든 걸

두려워하지 말아요
이 찬란한 기적이 끝나가도
영원히 약속해 그댈 놓지 않아요

미안해요 또 슬프게 했죠 그대 눈물로
아파하고 아파해도
나를 떠나지 마요 기다려줘 제발
사랑해서 사랑해요
가슴 깊이 담아두고 하지 못한 그 말
기억할게 기억해요
행복했던 모든 날
여기까지 함께해요
그대여 안녕"
Better,JK 김동욱,36854996,2023.10.08,167,"느낀 그대로를 말하고
생각한 그 길로만 움직이며
그 누가 뭐라 해도 돌아보지 않으며
내가 가고픈 그곳으로만 가려 했지
그리 길지 않은 나의 인생을
혼자 남겨진 거라 생각하며
누군가 손 내밀며
함께 가자 하여도
내가 가고픈 그곳으로만 고집했지
그러나 너를 알게 된 후
사랑하게 된 후부터
나를 둘러싼 모든 것이
변해가네
나의 길을 가기보단 너와 머물고만 싶네
나를 둘러싼 모든 것이
변해가네
우 너무 쉽게 변해가네
우 너무 빨리 변해가네
우 너무 쉽게 변해가네
우 너무 빨리 변해가네
느낀 그대로를 말하고
생각한 그 길로만 움직이며
그 누가 뭐라 해도 돌아보지 않으며
내가 가고픈 그곳으로만 가려 했지
그리 길지 않은 나의 인생을
혼자 남겨진 거라 생각하며
누군가 손 내밀며
함께 가자 하여도
내가 가고픈 그곳으로만 고집했지
그러나 너를 알게 된 후
사랑하게 된 후부터
나를 둘러싼 모든 것이
변해가네
나의 길을 가기보단 너와 머물고만 싶네
나를 둘러싼 모든 것이
변해가네
우 너무 쉽게 변해가네
우 너무 빨리 변해가네
우 너무 쉽게 변해가네
우 너무 빨리 변해가네
변해가네 변해가네
(우 변해가네)
변해가네 변해가네
(우 변해가네)"
세상은 요지경 (Asurajang),송소희,36855957,2023.10.09,147,"그때가 좋았었는데 차마
꺼내지 못한 말도 아직 남았는데
돌아갈 수만 있다면 더는 바랄 게 없어
우리 예전처럼

누구보다 너를 잘 알고 사랑했었는데
이렇게 떠나버린 너를 붙잡고 싶지만

그런 널 기다리는 나 견디기 힘들어
네가 너무 보고 싶은 날엔 지쳐 잠이 들고
많이 울었어 그동안 니가 보고 싶어
수없이 참아도 지울 수 없어


이런 사랑 또 없을 텐데 다신
나의 마지막 사랑 떠나갔어
넌 이 모든 추억들을 지울 수 있니
얼마나 우리 행복하고 좋았었는데

그런 널 기다리는 나 견디기 힘들어
네가 너무 보고 싶은 날 지쳐 잠이 들고
많이 울었어 그동안 니가 보고 싶어
수없이 참아도 지울 수 없어

잊을만하면 다시 또 차올라서
더 깊어지고 상처만 나는데

그런 널 기다리는 나 견디기 힘들어
네가 너무 보고 싶은 날 지쳐 잠이 들고
많이 울었어 그동안 니가 보고 싶어
수없이 참아도 지울 수 없어"
Upside Down,DAHEE,36855344,2023.10.08,448,"소란했던 이별의 아픔도
조금씩 잠잠해지고
계절 바람에 우리 추억이 되살아나면
희미하게 미소 짓기도 해요

나를 사랑했었던 그대가 보고 싶다
꽤나 조용했지만 내게 주던 행복은
충분했던 그대

시간이 흘러도 날 가끔 떠올려줘요
우리가 사랑했던 추억은 잊지 말아요
살다 몇 번은 나도 그대 생각에 눈물 나겠죠
하지만 난 바래요
그대 그저 안녕하길

그댈 사랑했었던 내 모습이 그립다
울고 웃던 모든 순간들이
뒤돌아보면 다 사랑이었다

시간이 흘러도 날 가끔 떠올려줘요
우리가 사랑했던 추억은 잊지 말아요
살다 몇 번은 나도 그대 생각에 눈물 나겠죠
하지만 난 바래요
그대 그저 안녕하길

우리 처음 만남부터 마지막 순간까지
어느 것 하나 빠짐없이 난 소중한 걸요
좋았던 기억만 행복했던 추억만
우리 가슴 깊이 담아두기로 해요

그대를 사랑했던 날
잊지 말아요
살다 한 번쯤 그대도 내가 그리워진다면
처음 본 그날처럼
내게 나타나줘요
작은 미소로 안녕하며"
흔들지마요,김나희,36855958,2023.10.08,114,"힘들어하는 너의 글을 보고
너를 만나야겠다고 생각했어
근사한 안부나 큰 선물은 아니지만
너에게 주고 싶은 책을 골라
소개하고 싶은 문장이 있어
앞이 보이지 않는 그런 날에 꺼내어 볼 수 있게

나서는 길에 생각이 났어
내가 까만 방에 울고 있을 때 고개를 들던 슬픔

언젠가 내가 멀리 숨게 될 때면
너도 나를 찾으러 와 줄래?
나는 어디라도 널 구하러 가겠다고
상하지 않을 마음을 주고
돈독해지는 우리 사이를 봐
우리 오래오래 같이 놀자
늙어서도 널 살게 할게 내 친구야


나서는 길에 생각이 났어
고갤 들어보니 깊은 눈으로 나를 지켜주었던

언젠가 내가 멀리 숨게 될 때면
너도 나를 찾으러 와 줄래?
나는 어디라도 널 구하러 가겠다고
상하지 않을 마음을 주고
돈독해지는 우리 사이를 봐
우리 오래오래 같이 놀자
늙어서도 널 살게 할게 내 친구야

돈독해지는 우리 사이를 봐
우리 오래오래 같이 놀자
늙어서도 널 살게 할게
내 친구야"
진심 (Reboot 2023),강백수,36854997,2023.10.08,907,"흙먼지가 날리고 비바람이 불어와
뼛속까지 아픈데 난 이를 악문다
아등바등거리는 나의 삶을 위해서
내 맘 둘 곳 찾아서 난 길을 떠난다

나는 돌멩이 이리 치이고 저리 치여도
굴러가다 보면 좋은 날 오겠지
내 꿈을 찾아서 내 사랑 찾아서
나는 자유로운 새처럼
마음껏 하늘을 날고 싶어

굴러 난 굴러간다
내 몸이 부서져 한 줌의 흙이 돼도
굴러 난 굴러간다
내 사랑 찾아서 내 꿈을 찾아서

머뭇거릴 새 없이 모두 지나 버렸어
시간이라는 놈은 피도 눈물도 없어
구르고 또 굴러서 멍투성이가 돼도
세상 끝에 홀로 서 당당히 선다

나는 돌멩이 이리 치이고 저리 치여도
굴러가다 보면 좋은 날 오겠지
내 꿈을 찾아서 내 사랑 찾아서
나는 자유로운 새처럼
마음껏 하늘을 날고 싶어

굴러 난 굴러간다
내 몸이 부서져 한 줌의 흙이 돼도
굴러 난 굴러간다
내 사랑 찾아서 내 꿈을 찾아서

움츠렸던 가슴을 활짝 펴
이젠 나의 길을 가는 거야
멈추지 마
멈추지 마
멈추지 마

꿈꾸는 돌멩이
달려라 돌멩이 날아라 돌멩이

굴러 난 굴러간다
내 몸이 부서져 한 줌의 흙이 돼도
굴러 난 굴러간다
내 사랑 찾아서 내 꿈을 찾아서

랄라랄라랄라
랄라랄라랄라라
랄라랄라랄라랄라

힘내라 돌멩이"
Miss My (Feat. 최엘비),이테 (ITÉ),36854428,2023.10.08,98,"신이 나 달려가는 꼬마 아이 웃음처럼
뜨거웠던 그 여름 그늘 아래 남아있어

나지막 피어오른 가을 꽃잎 길을 따라
멀어지는 그 향기 아쉬워
한가득 품고 있어

흩어지는 노을빛
그날의 우리를 닮아서 아파요
내 맘
우리 다시 볼 수 없으니

어제 같은 안녕 여기 남아 있어
아무렇지 않은 척 시간이 지나도
계절이 가도 영영 이대로 간직하고 살겠죠

아 아아아 아 아아

시린 밤 찬 바람이 소리 없이 두고 떠난
하얗던 빛 아득히 사라져 어느새 봄
잊으라 하네

짙어져 가는 밤빛
잠들지 못하는 마음을 어떡하죠
난 하지 못한 말이 있는데

어제 같은 안녕 여기 남아 있어
아무렇지 않은 척 시간이 지나도
계절이 가도 영영 이대로 간직하고 살겠죠

보고 싶다 말해 가끔 힘든 날엔
그러면 또 괜찮아 걱정은 말아요
그래도 우린 영영 그때로 돌아갈 순 없겠죠

아 아아아 아 아아
아 아아아 아 아아"
산다는건 다 그런게 아니겠니,리디아 (Lydia),36855346,2023.10.08,259,"그대의 흘린 말들을
또다시 멍하니 바라보면서
망설였던 내 걸음은
그런 내 맘을 외면한 이유였었죠

작아진 내가 아무것도 할 수 없는 건
그대였기에

아주 오래전부터 나는 그대였었죠
수많은 계절 뒤에 만나게 될 어떤 날도
많은 인연 속에서 오직 그댈 사랑해
벅찼던 내 마음 처음 울던 날 그때처럼

그때의 거짓말들을
또 한 번 모른 척 믿어보는 건
의미 없는 내 바램을
알아버릴까 두려운 이유였었죠

가녀린 내가 바라볼 수밖에 없는 건
그대였기에

아주 오래전부터 나는 그대였었죠
수많은 계절 뒤에 만나게 될 어떤 날도
많은 인연 속에서 오직 그댈 사랑해
벅찼던 내 마음 처음 울던 날 그때처럼

사실 오래전부터 나는 알고 있었죠
꿈속의 그대 웃음 다신 볼 수 없다는 걸
많은 눈물 속에서 오직 그댈 기억해
아팠던 내 마음 처음 울던 날 그때부터"
No Stu',Lov3rboi,36854523,2023.10.07,573,"네가 없는 내 세상은
시간이 멈춰버렸어
익숙해진 너에 대한 모든것
순간마다 네가 생각나
너 없이는 아무것도 아닌 나니까

이별 앓는 내 하루는
생각보다 별것 없어
웃다 울다 네 생각만
눈 부셨던 너와의 날들이
이젠 추억이라 말을 하고 있잖아

사랑이어서 너와 했던 그 모든 게
멍청이라서 힘들게 할까 무서워 놓쳐버렸어
넌 내게 세상이었고 내 처음과 끝이었어
나 후회한다 후회한다 정말 죽고 싶을만큼
이젠 아무것도 보이질 않아

사소한 그런 이유로
너를 많이 울렸었지
그땐 내가 왜 그랬었는지
미안한 일들이 참 많아서
다시 너를 만나면 꼭 해주고 픈 말

사랑이어서 너와 했던 그 모든 게
멍청이라서 힘들게 할까 무서워 놓쳐버렸어
넌 내게 세상이었고 내 처음과 끝이었어
나 후회한다 후회한다 정말 죽고 싶을만큼
이젠 아무것도 보이질 않아

수많은 영화속에 스치는 한 장면일 뿐 인가요
난 요즘 내가 나 같지 않아
채워지지 않잖아 난...
마지막일까 진짜 우린 끝 인걸까
내 잘못이야 내 모든 걸 놓친다

No 난 네가 내 전부였다고
사랑을 했고 후회만 남아 이렇게 울부짖는다
넌 내게 세상이었고 내 처음과 끝이었어
나 후회한다 나 후회한다
널"
같이 갈래? (Universe),UNIVERSE TICKET,36855329,2023.10.07,"1,467","그 사람을 부탁해요
나보다 더 사랑해 줘요
보기에는 소심해 보이지만
알고 보면은 괜
찮은 남자예요
눈치 없이 데이트할 때
친구들과 나올 거예요
사랑보다 남자들 우정이
소중하다고 믿는 바보니까요
술을 많이 마셔
속이 좋지 않아요
하도 예민해서 밤잠을 설치죠
밤에 전화할 땐
먼저 말없이 끊더라도
화내지 말고 그냥 넘어가 줘요
드라마를 좋아하고
스포츠도 좋아해요
야한 여자 너무 싫어하고
담배 피는 여자 싫어하지요
절대 그 사람을
구속하지 말아요
그럴수록 그는 멀어질 거예요
사랑한단 말도 너무
자주 표현하지 말아요
금방 싫증 낼 수 있으니
혹시 이런 내가
웃기지 않나요
그렇게 잘 알면서
왜 헤어졌는지
그 사람을 사랑할 땐
이해할 수 없었던 일들이
헤어져 보니 이젠 알 것 같아요
그 사람 외롭게 하지 말아요"
PANAPTU,TENGGER,36854316,2023.10.07,"2,713","이 밤이 지나면
후회할 것 같아서
용기 내 고백할게
조금 어설프게
말할 수도 있지만

또 장난스럽게
들릴 수 있겠지만
이 맘 진심이야
괜찮다면 시간이 난다면
이야기 좀 할래

혹시 잠깐 나와 주겠니
너의 집 앞에서 기다리는 날
잠깐 봐줄래 하고 싶은 말이 있어
너도 나와 같은 맘일까
괜시리 불안한 나의 마음을
혹시 너도 알 까
너를 향한 나의 이 진심을

매일 똑같았던
나의 일상들 속에
네가 나타나서
이렇게 설레는 내 하루가
믿어지지 않아

혹시 잠깐 나와 주겠니
너의 집 앞에서 기다리는 날
잠깐 봐줄래 하고 싶은 말이 있어
너도 나와 같은 맘일까
괜시리 불안한 나의 마음을
혹시 너도 알 까
너를 향한 나의 이 진심을

네 앞에만 서면
떨려오는 마음에
네게 하지 못한
나의 작은 고백들

혹시 시간이 괜찮다면
지금 너의 집 앞을 서성이는
나를 좀 봐줄래 네게
해야 할 말들이 있어
내가 너를 많이 좋아해
부담 갖지 말고 들어줬으면 해
오늘이 지나면 다시는
못할 것만 같아서"
