Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
Sensitive,Loossemble (루셈블),36799818,2023.09.15,38,"모든 게 재가 돼
사라질 것 같은 기분에
손에 쥔 마음을
다시 놓아주었지

무채색 표정에
잡아 먹힐 듯한 기분에
넌 쉽게 말해도
나는 내던져졌지

멀어져가는
빛에 손이 닿게
마음을 뻗어서
뜻 모를 너의 말 속에
나
떨어지고 있어

힘 없이 작은 구름에
한 숨을 붙여서
다 불어내버리고
어느 새 해가
저물어져 갈 때
파도 끝에서 내 입술은
열리지 않아
열리지 않아

멀어져가는
빛에 손이 닿게
마음을 뻗어서
뜻 모를 너의 말 속에
나
떨어지고 있어

옅어져가는
꿈의 조각 속에
기억을 헤집어서
뜻 모를 너의 말속에
나
떨어지고 있어

난 거짓만을 말해
이어질 말을 참네
꺼진 가로등 아래
부신 너의 눈에

길어지는 밤에
남아
깨있어"
there (feat. 레지스타 (Registar)),섬고양이,36802541,2023.09.15,101,"난 가끔 생각해
어쩜 내가 바라는 것보다
나는 강하지 못한 걸까
그저 그런 사람인 걸까

난 가끔 생각해
오랜 시간이 지난 뒤엔
난 무엇을 보고 있을까
그곳에 닿을 수 있을까

이겨내려 해봐도
쉽게 되질 않네요
어릴 적 일기장 속
반짝이던 꿈들도
오늘의 날 위로해주진 않네요
아무리 노력해 봐도 아니에요
오늘의 날 안아주지는 않네요
아무리 노래해 봐도 아니에요

내 맘 깊은 곳에
바라는 게 많아질 때마다
나의 눈에 담지 않으려 해
그냥 지나쳐 가기를 바라

밀려온 바람에
수없이 흔들리고 난 뒤엔
나는 무엇을 피워낼까
그것을 미워하진 않을까

이겨내려 해봐도
쉽게 되질 않네요
어릴 적 일기장 속
반짝이던 꿈들도
오늘의 날 위로해주진 않네요
아무리 노력해 봐도 아니에요
오늘의 날 안아주지는 않네요
아무리 노래해 봐도 아니에요

미련하게도 난 또
변하지 못한 채로
용길 내지 못하고
다시 잠에 들겠죠
오늘은 나 위로받지 못한 채로
아무도 듣지 못할 목소리로
오늘의 날 안아주진 않을래요
아무리 노래 해봐도 아닐 테니"
Spicy (Nitepunk Remix),"aespa, Nitepunk",36799834,2023.09.14,"1,209","첫눈에 반했잖아
너를 첨 보자마자 내 이상형
반짝반짝 빛이 나는 피부
그래 난 결심했어 널 가질래

몰래 너를 지켜봐
자연스럽게
너에게로 다가가
내 맘 전해

나는 네가 너무 좋아
너는 이런 내 맘 알까
나는 조금 더 너를 알고 싶어
수줍은 내 마음을 너에게

첫눈에 반했나 봐
머릿속에 네 생각뿐이잖아
두근두근 요동치는 가슴
그래 난 너에게로 직진할래

계속 너를 지켜봐
자연스럽게
너에게로 다가가
내 맘 전해

나는 네가 너무 좋아
너는 이런 내 맘 알까
나는 너랑 더 함께하고 싶어
널 많이 좋아해

너를 좋아해
난 너만 생각해
이런 내 마음 알잖아
받아주라

나는 네가 너무 좋아
이런 내 맘 받아 주라
널 처음 본 순간 사랑에 빠졌어
이제는 네 맘을 말해줘"
FLIRTING,mimiirose,36793764,2023.09.13,615,"The advocates of tyranny in this world
Declare to open the door only for wars
All the pretenders of love and hope undeterred
They point the guns to your head, ready to fire

The fools are blinded by the fear now cuffed in chains
And shout ""We stand for nothing, nothing but pain""
This propaganda united all people and
the flags are now raised up high, ""Let the bullets rain!""

No oh oh oh bombs are falling everywhere
Nowhere to go, nowhere to run
No oh oh oh bombs are falling everywhere
Nowhere to go, nowhere to run

The cities and the people are covered in dust
They can't see two steps ahead, they're going lost
They start to destroy everything without a word
No hope no love anymore, goodbye this world!

No oh oh oh bombs are falling everywhere
Nowhere to go, nowhere to run
No oh oh oh bombs are falling everywhere
Nowhere to go, nowhere to run

Hey! Oh! Stand up and shout!
Point your guns to this world
No hope and no love anymore
Hey! Oh! Stand up and shout!
Point your guns to this world
Let the bombs rain down, rain down more

No oh oh oh bombs are falling everywhere
Nowhere to go, nowhere to run
No oh oh oh bombs are falling everywhere
Nowhere to go, nowhere to run"
사랑이란 단어로는 설명이 어렵죠,오왠 (O.WHEN),36794830,2023.09.14,418,"Finally, I feel you now
On this never-ending road
Holding you so tight inside my dreams

It’s like you’ve already filled me
I feel it again
So clear your pure emotions

All the scenes I always create
Every time it’s filled with you
Now I’m here
Blending feelings for you

Every cell inside me is reaching out to you
Even though we’re a little apart, we’re together
Yeah, Maybe you don’t, but
I Love you
Nothing even matters, because I’m in love

So now I’m trying to move on
Without you just like it’s the end
Counting everyday, waiting day and night for a reason

Tell me, oh Bon voyage
Under the sky, oh Bon voyage
Without any words I still know
I know you
I know you

Someday in the season when flowers bloom
We were walking on the opposite sides yeah
Is it twisted fates or fate’s twisted game?
Seeing you in my dreams, a contradiction? Yeah

Call me crazy
Didn’t mean to hurt your heart
Cause closer, sometimes drift apart
I know I’m selfish can’t deny,
But I still see a future bright
the doubts and fears sometimes they cloud in my mind
I can’t help but hold on tight and never leave you behind

Every cell inside me is reaching out to you
Even though we’re a little apart, we’re together
Yeah, Maybe you don’t, but
I Love you
Nothing even matters, because I’m in love

So now I’m trying to move on
Without you just like it’s the end
Counting everyday, waiting day and night for a reason

Tell me, oh Bon voyage
Under the sky, oh Bon voyage
Without any words I still know
I know you
I know you

I will call out to you just until the bitter end
So that you can hear me everywhere you may be Wah

Bon voyage
Bon voyage
I want you to embrace
When our tomorrow
Comes knocking at the door

Bon voyage
Bon voyage

Now I really know you Always
I know you
I know you"
My,그래쓰 (GRASS),36793418,2023.09.13,210,"어쩌다 미쳐 내가 민트초코 같이 먹자 한 숟가락 푹 퍼주면
찌푸려진 얼굴로 쿨하게 먹어주었지
가끔은 잠이 안와 따분하다 놀아달라 띠리릭 신호 보내면
지구 반대편에서 슝 날아와 주었지

바보야
너는 진짜 바보야
현타오게 착한 폼이 진짜 미쳤지

엉망 엉망 엉망진창 왜
폭망 고주망태 진탕 왜
마음이가 답답해
마치 내가 먼저 미칠것 같애
난 눈물이가 뚝뚝해
몰라 지금이라도 터질것 같애

엉망 엉망진창 뒤죽 뒤죽박죽
엉망 엉망진창 왜 (엉망, 엉망진창)
엉망 엉망진창 뒤죽 뒤죽박죽
엉망 엉망진창 왜

어쩌다 배고파서 똠양꿍 같이 먹자 한 숟가락 푹 퍼주면
찌푸려진 얼굴로 쿨하게 먹어주었지
가끔은 잠이 안와 따분하다 놀아달라 띠리릭 신호 보내면
안드로메다에서 슝 날아와 주었지

바보야
너는 진짜 바보야
현타오게 착한 폼이 진짜 미쳤지

엉망 엉망 엉망진창 왜
폭망 고주망태 진탕 왜
마음이가 답답해
마치 내가 먼저 미칠것 같애
난 눈물이가 뚝뚝해
몰라 지금이라도 터질것 같애

엉망 엉망진창 뒤죽 뒤죽박죽
엉망 엉망진창 왜 (엉망, 엉망진창)
엉망 엉망진창 뒤죽 뒤죽박죽
엉망 엉망진창 왜

똠양꿍 민트초코 마니 묵꼬
블루베리 스무디 시원하이 털어 넣고
내 혼자 마 인생 네컷 마이 찍고
OTT 마 틀어놓고 팝콘 들고 질질 짜고
살자쿵 내 오빠사진 쳐다보고
스트로베리 스무디 시원하이 털어 넣고
내 혼자 마 인생 네컷 많이 찍고
인스타 마 스토리 OOTD Hashtag

엉망 엉망 엉망진창 왜
폭망 고주망태 진탕 왜
마음이가 답답해
마치 내가 먼저 미칠것 같애
난 눈물이가 뚝뚝해
몰라 지금이라도 터질것 같애

엉망 엉망진창
뒤죽 뒤죽박죽
엉망 엉망진창 왜 (엉망 엉망진창)
엉망 엉망진창
뒤죽 뒤죽박죽
엉망 엉망진창 왜"
hit the floor,허성현 (Huh),36791630,2023.09.13,"1,380","소리가 닿았다면 너도 알 거야
손에 쥔 모래가 더 남지 않은 걸
희미한 꿈 속의 우리 모습도
하나 둘 제자리를 찾아가

선택지가 없는 길에 홀로 남겨진 듯해
사실 어쩌면 다 이미 정해진 걸까
우주를 건너서 시공을 넘어서
우리 서롤 향해 뛰어든다면
또 다시

서로를 물끄러미 바라보며 빛나고 있던
우린 이제 어둠 속을 떠나 안녕을 말해
태연히 또 아득히
저 멀리 날아가다 보면 언젠가
다시 만날 그 곳은 n번째 우주

Would you be ma last day
Would you be ma last day
Would you be ma last day
Would you be ma

모든 차원을 넘어서며 우리는 떠나
별들의 자취를 따라가 너는 말했었잖아
그 모든 이유나 의미 같은 것 보다
중요한 것을 가르쳐줬잖아

부딪히며 빛을 내는 순간 알아차렸어
다 알면서도 넌 나를 기다린 걸까
우주를 건너서 시공을 넘어서
다시 너에게로 뛰어든다면
또 다시

서로를 물끄러미 바라보며 빛나고 있던
우린 이제 어둠 속을 떠나 안녕을 말해
태연히 또 아득히
저 멀리 날아가다 보면 언젠가
다시 만나 우리

몇 번을 돌고 돌아도 결국 널 찾아낼게 나
안녕을 말할게 내 마지막 우주"
The Initial,Greg (그렉),36796150,2023.09.13,59,"있잖아 가던 걸음을 멈춰세우고
지도는 잠시 접어둬도 돼
네 맘이 향하는 그대로

어지러이 흩어진 마음을 치우고
아무도 몰래 그려왔던 건
애써 감추려고 하지는 마

넌 뭐 그렇게 늘 생각이 많아
하고픈 말도 하지 못한 채로
나를 봐 이렇게 네 옆에 있을 거야
서로를 마주하며 같은 하늘을 보며

Can't you see me
함께 웃어줘
Don't you know me
내 옆에 있는 널 보고있으면
난 두렵지 않아
Can't you see me
겁내지 말고
손을 뻗어 내가 잡을게
절대 놓지 않을게

넌 왜 매일 밤 걱정을 하곤 해
내일을 기다리지 못한 채로

나를 봐 이렇게 네 옆에 있을 거야
너와 함께 있으면 유난히 맑은 하늘

Can't you see me
함께 웃어줘
Don't you know me
내 옆에 있는 널 보고있으면
난 두렵지 않아
Can't you see me
겁내지 말고
손을 뻗어 내가 잡을게
절대 놓지 않을게

그러니 우리 손을 잡자
말하지 않아도 행복을 느끼자
서로 눈을 마주보면서
같은 하늘을 바라보면서
내 손을 잡을래

Can't you see me
함께 웃어줘
Don't you know me
내 옆에 있는 널 보고있으면
난 두렵지 않아
Can't you see me
겁내지 말고
손을 뻗어 내가 잡을게
절대 놓지 않을게"
사랑이란 게 이럴 거라고,리디아 (Lydia),36788310,2023.09.13,52,"완벽은 나쁜 게 아닌데
쓸데없는 완벽함들을

바랬다간 모든 걸
잃어버릴지 몰라

난 이렇게도 바보 같은
사람이 아니었을 텐데

그럼에도 나는 새로운
무서움을 느끼네

뭐가 무서워?

내가 바랬던
사랑이 오면

다신 망설이지
않을 거야

밤새 뒤척이던
나를 내다 버릴 거야

내 다짐이
오래 가기를

내 용기가
불타오르길

내 마음이
온전하길

기도 한번
해볼게

두려움을
죽여주세요

내가 꿈꿨던
사랑이 오면

나의 모든 걸
보여 주고서

예쁜 마음으로
너를 잡을 거야

내가 바랬던
사랑이 오면

다신 망설이지
않을 거야

밤새 뒤척이던
나를 내다 버릴 거야"
아름다운 추억아 오 하나뿐인 사랑아,이재경,36788276,2023.09.12,51,"뭔가 이상한 느낌
하늘은 회색으로 변하고

풀메한 니 머리 위로
한방울 툭 떨어졌어
'비다' 손을 내밀며
난처한 표정에 널 보면서

'아 이건 기회일 거야'
나 혼자만 발걸음이 가벼워졌어

나 이거 영화 드라마에서 자주 봤어
자켓을 벗고 남녀 붙어서 함께 뛰는 장면

낭만이라고 너를 꼬시고 은근 붙어서 함께 뛰어 보자고

근데 왜 넌 우산을 사라며 내 기를 죽이는데요

또 나만 설레발인가
또 나만 기대한 걸까
내가 원하는 건 다 밀어내면 난 어떡해요
거절이 익숙해지는 게 무서워 내 마음은 쓰라린 걸요

뭔가 이상한 느낌
저 차는 너무 빠르지 않아?
때마침 웅덩이를 밟고 가고
우린 다 젖었어

'XX' 옷을 털면서
아차 욕 안 하기로 했는데
천천히 돌아보니
네 표정은 돌보다 더 굳어버린 거야

나 이거 영화 드라마에서 자주 봤어
결국 여자는 울고 남잔 화를 참지 못하는 장면

그럼 갑자기 벽에 밀치고 분위기 잡고 키스를 하던데 왜
너 미친 거 아니냐며 무안하게 만드는데요

또 나만 설레발인가
또 나만 기대한 걸까
내가 원하는 건 다 밀어내면 난 어떡해요
거절이 익숙해지는 게 무서워 내 마음은 쓰라린 걸요"
All Day (Feat. Skinny Brown),"NO:EL, Jhnovr (존오버)",36784583,2023.09.12,254,"너무 달려왔나 봐 늦어지기 싫어서
내가 미쳐 못 챙겼었던 게 왜 밤이 되어서
잊었었나 봐 summer night
끝까지 you make me a liar
놓친 것들 바로 밑에
쌓여간 거짓말
아무도 오지 않던 곳에
나 혼자 남아서 계속 도태해
나밖에 없다는 말들을 들을 때
같잖단 듯이 넌 답을 보내

처음이란 말 밑에 내 실패는 늘어만 갔지
내 걸음의 폭은 조금씩 더 좁혀져 갔어
친구들의 기댄 더 부풀어만 갔고
술자리 갔을 때 내 노래
빠질 순 없지
어느새 취기와 녹아든 간지
뭣도 구분 못하고 나는 속을 게웠지
때때론 나도 성공의 맛을 조금 봤지만
내 생각대로 잘 풀리지만은 않네
죄가 될까 싶어서 모든 걸
지웠지만 또 말해
tell me why 그럼 다음엔
이유가 없다는 말은 하지마

너무 달려왔나 봐 늦어지기 싫어서
내가 미쳐 못 챙겼었던 게 왜 밤이 되어서
잊었었나 봐 summer night
끝까지 you make me a liar
놓친 것들 바로 밑에
쌓여간 거짓말
아무도 오지 않던 곳에
나 혼자 남아서 계속 도태해
나밖에 없다는 말들을 들을 때
같잖단 듯이 넌 답을 보내

ok 집 지하엔 빡친 황소 한마리가
ok 뒤엔 팬들 어머 벌써 매진이야

ok 세금을 2억이나 내버렸단 말이야
ok 쟤는 내 성공을 의심 했었잖아

해골바가지에 뒷머리를 길러
뭐든 퍼부어 다 마셔봐 나는 락커

난 너를 원해 처음 만난 그날부터
어떨결에 우린 입술까지 마주쳐

죄가 될까 싶어서 모든 걸
지웠지만 또 말해
tell me why 그럼 다음엔
이유가 없다는 말은 하지마

너무 달려왔나 봐 늦어지기 싫어서
내가 미쳐 못 챙겼었던 게 왜 밤이 되어서
잊었었나 봐 summer night
끝까지 you make me a liar
놓친 것들 바로 밑에
쌓여간 거짓말
아무도 오지 않던 곳에
나 혼자 남아서 계속 도태해
나밖에 없다는 말들을 들을 때
같잖단 듯이 넌 답을 보내"
엉망진창,신현희 (신현희와김루트),36784934,2023.09.12,215,"Look up the star
Fall into the blue
passing your hands
Fill in sky fill in sky fill in sky

You caught the lights
Lean on my back
put in your hand
Shooting stars Shooting stars Shooting stars
Away with ruins get you by

You and I run away
the invisible end
Watching the cityscapes turn into shining dust

You’ve locked in to the dark
Even makes you giving up
I’ll hold you in my side

Seeking the star
Running to down
Cross the horizon
Fill in sky fill in sky fill in sky

Even the world
Disturbing us
Fell to the ground
Shooting stars shooting stars lead us to the lights we flying to the sky

You and I run away
the invisible end
Watching the cityscapes turn into shining dust

You’ve locked in to the dark
Even makes you giving up
I’ll hold you in my side"
HEAT,CAMO,36781974,2023.09.12,78,"소란스러웠던 간밤의 대화
방 한 칸에 가득한
어쩔 줄 모를 내 마음속
걷잡을 수 없이 들떠버린
이 기분을
아, 넌 어떨까?
때론 긴가민가 어렵게만 느껴진데도
벅차오르는 건 분명 꿈이 아닌
지금의 우리
까무룩 흐릿하게 설레던 날도
돌아보면 모두 빛날 소중한 기억
밤새 고민하던 것들이 전부 무색할 만큼
선명해지는 우리의 모습
오늘은 더 이상 너무 늦진 않게
아껴뒀던 내 맘 너에게 전하고 싶은데
아직 남은 여름의 기한이 다 할 때까지
또 내일의 나에게 부탁해
부끄러움이 더 앞서던 순간
물 한 컵에 담긴
보이지 않는 나의 용기
돌이킬 수 없이 늦어버린
이 감정은
넌, 똑같을까
헷갈리지 않게 확실하게 알아둘 것은
반짝거리는 건
분명 우리 안에 숨겨둔 진심
까무룩 흐릿하게 설레던 날도
돌아보면 모두 빛날 소중한 기억
밤새 고민하던 것들이 전부 무색할 만큼
선명해지는 우리의 모습
언젠가 너 내게 전했던 말들
아직도 여기 반짝 빛나고 있는 걸
그때는 차마 네게 말할 수 없던 마음들
이제는 내일의 나에게 부탁할게
오늘은 더 이상 너무 늦진 않게
아껴뒀던 내 맘 너에게 전하고 싶은데
아직 남은 여름의 기한이 다 할 때까지
또 내일의 나에게 부탁해"
Ready or Not,CRAVITY,36781903,2023.09.11,35,"Can't you see
네 곁엔 늘 내가 있어
Dreams come true
너의 꿈 이뤄질 때까지
누가 뭐라 하든 걱정하지마 honey
항상 너를 믿고 지켜 줄 거야
너무 오랫동안 슬퍼하진 마 honey
항상 나를 딛고 일어서야 해
Can't you see
네 곁엔 늘 내가 있어
Fall in love
사랑은 영원하니까
Take my hand
너의 손 놓지 않을게
Dreams come true
너의 꿈 이뤄질 때까지
누가 뭐라 하든 의심하지마 너는
진흙 속에 숨은 보석이니까
어떤 일 있어도 포기하지마 그 순간
모든 가능성은 사라지니까
I want you to know it
I want you to think it
Out here on your own
Can't you see
네 곁엔 늘 내가 있어
Fall in love
사랑은 영원하니까
Take my hand
너의 손 놓지 않을게
Dreams come true
너의 꿈 이뤄질 때까지
Can't you see
네 곁엔 늘 내가 있어
Fall in love
사랑은 영원하니까
Take my hand
너의 손 놓지 않을게
Dreams come true
너의 꿈 이뤄질 때까지
너의 꿈 이뤄질 때까지
너의 꿈 이뤄질 때까지"
IZAKAYA (feat. HAYOON),Leo (리오),36783855,2023.09.11,57,"Go ahead Go ahead 지치지 말고 가 쭉 전진
Go ahead Go ahead 꿈이 손 흔드는 곳에
We live in fame 이 길에 나를 내걸고
We will go high 기필코 해내는 거야
Let’s bring it on

끝이 보이지 않아
사방은 꽉 막혔고
숨이 목을 조여와 Oh! Oh!

도망치려 해봐도
출구는 단 하나뿐
거침없이 달려간다

깨질 듯 이 악물고 주먹을 말아 쥐고
다시 일어나 포기하지 마
Nobody can hold you down

앞을 가로막는 벽 그 벽을 뛰어넘어
You make me strong

Go ahead Go ahead 지치지 말고 가 쭉 전진
Go ahead Go ahead 꿈이 손 흔드는 곳에
We live in fame 이 길에 나를 내걸고
We will go high 기필코 해내는 거야
Let’s bring it on

쓰러져 다친 자리
또다시 쓰러진다
굳은살이 배도록 Oh! Oh!

쉽게 약해지지 마
쉽게 눈물 띄지 마
내가 날 키워야 한다

절망은 씹어뱉고 두려움 삼켜내고
다시 일어나 포기하지 마
Nobody can hold you down

내가 나를 믿을 때 비로소 강해진다
It makes me strong

Towards the top 승리를 향해서 쭉 전진
Go high Go high 절대로 멈추지 않아
We fly in sky 더 높이 날개를 펼쳐
We will get by 멋있게 끝내줄 거야
Let’s bring it on

We go on
Fly to high
Keep going on
Don’t give up"
내 안의 그리움,서인아,36782727,2023.09.10,19,"The ship that comes once
Oh, Once in a while
All the stories it will bring back
People coming
People leaving
It will give all of us butterflies
The ship that’s, leaving its dreams, down at the pier
You will know, why the seagulls, cry so loud
Could you tell me Could you tell me,
the ship leaving 연안부두
And when the wind blows,
All of the waves cry
And when the boat, leaves I will cry too
Oh forgotten,
In the deep fog,
A friendly face waves their hand to me
The lonely, sunset light at 연안부두
Heals the feeling, of my lonely, heart on it’s own
Could you tell me Could you tell me,
the ship leaving 연안부두"
사랑이라 쓰고 이별이라 읽어,송하예,36780818,2023.09.10,392,"나는 지금 홍대야
너는 지금 뭐 하고 있어
그저 먼 데서 부터 나를 부르고 있니
남 몰래 숨어서 혼자 울고 있던 네가
언제서부터 이별을 말해왔는지
난 홍대야
너는 지금 뭐 하고 있어
네가 뭔데 매일 밤 나를 아프게 하니
남 몰래 숨어서 혼자 울고 있을 네가
언제서 부터 자꾸 생각이 나는데

더 더 더러워진 내방을 보며
그저 머 머 멀어진 너를 추억하는데
다 버 버 버려진 듯한 표정을 하며
넌 더 더 튀어버린 듯한 눈물이 나네

넌 어디쯤이야 어차피 다 혼자 가니까
필요도 없어 매일 밤을 버텨내며 살자나
돌아와 달란 말조차도 힘들었던 너 와 난
손가락 걸린 말조차도 지키지 못하잖아


다시 나는 지금 홍대야
너는 지금 뭐 하고 있어
그저 먼 데서 부터 나를 부르고 있니
남 몰래 숨어서 혼자 울고 있던 네가
언제서부터 이별을 말해왔는지
난 홍대야
너는 지금 뭐 하고 있어
네가 뭔데 매일 밤 나를 아프게 하니
남 몰래 숨어서 혼자 울고 있을 네가
언제서 부터 자꾸 생각이 나는데


돌아와 달란 말을 하기보단
멀리 떨어져 버린 너와 나를 추억하고
이별에 향길 찾아 헤매던 밤이면
홀로 걷던 길 위에서부터 널 기억하오

어디서부터 잘못된 건진 모르지만
난 그댈 사랑했음에 분명 후회않고
버티던 날이면 다시 돌아오겠단
그대 말을 가슴속에 묻고서 기다려요


나는 지금 홍대야

나는 지금 홍대야


나는 지금 홍대야
너는 지금 뭐 하고 있어
그저 먼 데서 부터 나를 부르고 있니
남 몰래 숨어서 혼자 울고 있던 네가
언제서부터 이별을 말해왔는지
난 홍대야
너는 지금 뭐 하고 있어
네가 뭔데 매일 밤 나를 아프게 하니
남 몰래 숨어서 혼자 울고 있을 네가
언제서 부터 자꾸 생각이 나는데"
"Show me what I like (feat. Summer Soul, Khundi Panda)",Alive Funk,36775314,2023.09.10,25,"어디로 가는지 어디에 있는지
나는 무얼 하는지 잘하고 있는 건지

고민했던 순간들 잊지 못하고
힘들었던 그때 맘은 잊혀져가고

그땐 나에겐 너무 힘들었는데
이제야 조금 나 알 것 같은데

잠시 멈춰 서서 돌아보고 싶어 내가 어딨는지
잘하고 있는지 지금 이대로 정말 후회 없는지

그땐 나에겐 너무 힘들었는데
이제야 조금 나 알 것 같은데

잠시 멈춰 서서 돌아보고 싶어 내가 어딨는지
잘하고 있는지 지금 이대로 정말 후회 없이
잘하고 있는지 지금 이대로 정말 후회 없이
난 지금 얼마나 왔을까
이제 돌아가야지"
black mago,최성,36779709,2023.09.09,563,"Stay 그 영화처럼 매일
널 볼 수 있길
열린 결말은 아니더라도
내 이야기는

사실 주인공은 우리가 아녔고
눈물이 가끔은 새벽을 반겨도
상관없어 나의 밤엔
네가 빛나고 있어

너도 조금은 알고 있었다면
너 또 그렇게 웃어준다면
더 바랄 게 없어

Oh Oh! Be With You!
그 어디서든 무얼 하든
내 색깔은
내 세상은 너와
푸른빛에 바다를
네 두 눈 가득 담아줄게
Always Be With You!
Take My Hands

Oh Oh Oh Oh Oh
Always
Oh Oh Oh Oh Oh
하늘처럼 
늘 Be With You!
네가 느낄 수 있게  

Stay 그 영화처럼 매일
널 볼 수 있길

새겨진 순간마다
언제나 네가 있어서
너와 난
그 끝에 함께 서있었어

세상 그 어디서도
정답을 찾지 못해도
괜찮아
난 네가 있잖아

너도 조금은 알고 있었다면
너 또 그렇게 웃어준다면
더 바랄 게 없어

Oh Oh! Be With You!
그 어디서든 무얼 하든
내 색깔은
내 세상은 너와
푸른빛에 바다를
네 두 눈 가득 담아줄게
Always Be With You!
Take My Hands

Oh Oh! Be With You!
그 어디서든 무얼 하든
내 세상은 전부 다 너인 거야
Oh Oh

내 색깔은
내 세상은 너와
푸른빛에 바다를
네 두 눈 가득 담아줄게
Always Be With You!
Take My Hands

Oh Oh Oh Oh Oh
Always
Oh Oh Oh Oh Oh
오늘처럼 
늘 Stay with Me!
내가 느낄 수 있게"
Pick it,뱀뱀 (BamBam),36780220,2023.09.10,60,"한없이 가라앉는 그런 밤이 있어
마치 오늘같은 밤
가끔 찾아와 Um 나를 괴롭히지
조용한 방엔 하나 둘 생각들로 가득차 시끄러워
어느새 창 밖에 빗소리
정신을 차리지
잠이 오지 않는 깊은 밤을 두드리는
Long long rain
유난히 느린듯한 작은 방의
시간을 흐르게 만들어
한없이 깊고 깊은 밤으로
편히 쉴 수 있는 그곳으로
나를 데려가줘
잠이 오지 않는 오늘밤을 삼켜가는
Long long rain
잠이 오지 않는 깊은 밤을 두드리는
Long long rain
유난히 느린듯한 작은 방의
시간을 흐르게 만들어
한없이 깊고 깊은 밤으로
편히 쉴 수 있는 그곳으로
나를 데려가줘
잠이 오지 않는 오늘밤을 삼켜가는
Long long rain"
헤어질 이유가 없어서 그래,정군,36780428,2023.09.10,42,"날 혼자 두지 마
나는 겁쟁이야
사람들은 내게
더는 관심이 없대
I found both
Love and a best friend in you
I found you
I found you you
I found you
I found you you
I found you
날 혼자 두지 마
몇 초도 싫으니까
오늘따라 시간은
더럽게 안 가
I think I'm in love
I think I'm in love so bad
I think I'm in love
I found you you
I found you
I found you you
I found you
I found you you you you
I found you you you you you
I found you you
I found love love
Must be love
날 혼자 두지 마
나는 겁쟁이야
날 혼자 두지 마
나는 외톨이야
날 혼자 두지 마
나는 겁쟁이야
날 혼자 두지 마
나는 외톨이야"
Promise,"허용별 (허각, 신용재, 임한별)",36779658,2023.09.10,20,"I've been nothin special
I've been nothin special
We've been something special
We've been something special
I've been nothin special
I've been nothin special
We've been something special
We've been something special
I've been nothin special
I've been nothin special
We've been something special
We've been something special
I've been nothin special
I've been nothin special
We've been something special
We've been something special"
너무너무,노랑 (Yellow),36779534,2023.09.08,"4,712","Oh 각종 밈 외우기도 벅찬데
이젠 남 성격까지 외워야 해
Oh 난 방에 뒹굴거리다가도
밖에 나가는 것도 좋은 걸

알았어 알았으니까 그만 좀 해
우린 다를 뿐 당신 존중해

소심하든 적극적이든 그냥
나는 하고 싶지 않은걸

MBTI 난 이거 측정 거부할래요
감성적이기도 하다가
단도직입적이니까요

MBTI 난 이거 측정 거부할래요
온전히 나로 살거니까

Du du Du Du Du
Du du Du Du Du
Du du Du Du Du

Du du Du Du Du
Du du Du Du Du
Du du Du Du Du
Oh yeah Oh yeah

음 햇살이 좋은 날엔
감성적이게 산책길을 걷고
Oh 난 아무것도 하기 싫을 땐
비행기 모드로 바꾸곤
하루 종일 뒹굴대

어쩌면 말야
모두들 말야
외로워 그랬겠지 고생 많았어

MBTI 난 이거 측정 거부할래요
감성적이기도 하다가
단도직입적이니까요

MBTI 난 이거 측정 거부할래요
온전히 나로 살거니까

MBTI 말고 당신의 이름은 뭐예요
어떤 맘으로 어떤 날에
어떤 하루가 되길 바래
내일이 지나 먼 미래에 어떤 사람이 되건
그대의 이름은 참 예쁜 것 같아

Na Na Na Na
Na Na Na
Na Na Na Na

Na Na Na Na
Na Na Na
Na Na Na Na
Oh yeah Oh yeah

MBTI"
Changed !,손민우,36775441,2023.09.08,301,"살아오면서 어찌나 많은 안녕을 했던가
무심한 바람 앞에 소중한 것들은
사라져야만 하는가
변하지 않기를 바라던 것들은
이리도 쉽게 떠나가는가
빠르게 도망가는 세상을 쫓으려다
그만 길을 잃고 말았나

아프고 어려운 사랑이
나는 그리워요
쉽게 오가는 오늘의 것들은
나를 채우지 못해서
미련한 나는 어제에 남을래요

네가 사랑한 꿈꾸는 가슴과
빛나던 나의 까만 눈동자
잊혀질까 겁이 나 지나간 것들을
보내지 못하나 봐

아프고 어려운 사랑이
나는 그리워요
쉽게 오가는 오늘의 것들은
나를 채우지 못해서
미련한 나는 어제에 남을래요

어느덧 훌쩍 커버린 우리는
모든 게 쉬워진
세상에 살아가나 봐
소중했던 꿈과 젊음의 불씨는
불어오는 바람에 꺼지겠지만
잊혀져 가겠지만

그럼에도 내게 영원에
가까운 것이 있다면
그대를 향한 나의
그리움이요, 사랑이다
그 사랑이 내게 아픔일지라도
나를 숨 쉬게 할
오늘의 작은 희망이다"
