Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
야광별 (Glow Stars),서예안,36755935,2023.08.31,"3,019","엘리베이터 안에서
우린 사랑을 나누지
그 누구도 모르게 Umm
비밀스러운 사랑을
엘리베이터 안에서
우린 사랑을 나누지
지하에서 위층까지
벨이 울릴 때까지

문이 열리고 Umm
심장이 내려앉지
눈이 마주치면 Boom!
터져야 당연하지
너의 두 눈 속은 왜
날 비추고 있는데?
Like woo 뜨거운 시선
사람들 사이 둘만 아는 Sign

정신없이 돌아가던 나의 눈이 Uh
너도 알았지? Woo
지금부터 시작이니까
Ah yeh ah yeh ah yeh
서로 주고받는 사이
문이 닫히네
That’s right

엘리베이터 안에서
우린 사랑을 나누지
그 누구도 모르게 Umm
비밀스러운 사랑을
엘리베이터 안에서
우린 사랑을 나누지
지하에서 위층까지
벨이 울릴 때까지

꽉 차버린 여길 우리가 Make it high (high)
터져 나온 심장 소리에 옆 사람도 놀라게
I want it 지금 당장 넌 뭘 원해?
아무런 소리 없이
숨 막힐 듯 주고받네
사람들 사이 둘만 아는 Sign

정신없이 돌아가던 나의 눈이 Uh
너도 알았지? Woo
지금부터 시작이니까
Ah yeh ah yeh ah yeh
서로 주고받는 사이
문이 닫히네
That's right

엘리베이터 안에서
우린 사랑을 나누지
그 누구도 모르게 Umm
비밀스러운 사랑을
엘리베이터 안에서
우린 사랑을 나누지
지하에서 위층까지
벨이 울릴 때까지

Eyyyy oh oh ohhhh
(엘리베이터 안에서)
Eyyyy oh oh ohhhh
(우린 사랑을 나누지)
Eyyyy oh oh ohhhh
(엘리베이터 안에서)
Eyyyy oh oh ohhhh
(우린 사랑을 나누지)

엘리베이터 안에서
우린 사랑을 나누지"
Dancing with you in the Rain,JAMIE (제이미),36749237,2023.08.31,422,"왜 이래
나 자꾸 네 앞에 서면
차가워지는데 나도 모르게
머리와 가슴이 따로 노는데
아이고 이러다 널 놓치겠어

거울을 보면서 웃는 연습하기
너만 보면 난 또다시

반대로 돼
Oh Babe
고장 난 것처럼 온몸은 뻣뻣해져
내게 무슨 짓을 한 거야
바보같이 이게 뭐야
왜 이래 왜 이래 왜 이래
나 정말 왜 이래

어떡해 더이상
용기가 안나
안돼 이러다
널 놓치겠어

아무렇지 않게
혼자 연습하기
너만 보면 난 또다시

반대로 돼
Oh Babe
고장 난 것처럼 온몸은 뻣뻣해져
내게 무슨 짓을 한 거야
바보같이 이게 뭐야
왜 이래 왜 이래 왜 이래
나 정말 왜 이래

오늘은 꼭 말할 거야
숨겨왔던 나의 마음
조심스레 눈을 맞춰
심장이 쿵 떨어지네

널 매일매일 자꾸
난 생각하는데
널 좋아하는데

반대로 돼
Oh Babe
고장 난 것처럼 온몸은 뻣뻣해져
내게 무슨 짓을 한 거야
바보같이 이게 뭐야
왜 이래 왜 이래 왜 이래
나 정말 왜 이래"
연모,"박서진, 박지현",36754003,2023.08.30,"2,752","Someone’s laughing
while someone’s crying
이 도시에서 난 웃고 있을 거야

이루게 될지
부서지게 될지
걱정할 시간에 더 달릴 거야

절대 잠들지 않는 이 서울
자꾸 꿈을 뺏어

지키고 싶은 희망을
자꾸 재우고 있어

But you won’t wake me up
흔들어 봤자 소용없어

이 꿈이 끝날 때까지
난 깨지 못해 워어어

Such a beautiful city
모든 게 반짝여 홀릴 듯이
난 그 불빛을 따라 춤을 추네
(꿈을 꾸네)

소리 가득한 거리
모두가 바라봐 줄 때까지
난 또 끊임없이 노랠 부르네

우우우우우
Yeah that’s what I wanna be

우우우우우
Yeah it’s where I wanna be

절대 지치지 않는 이 서울
나를 지치게 해

이겨 낼 거란 기대를
자꾸 져버리게 해

But you won’t wake me up
흔들어 봤자 소용없어

이 꿈이 끝날 때까지
난 깨지 못해 워어어

Such a beautiful city
모든 게 반짝여 홀릴 듯이
난 그 불빛을 따라 춤을 추네
(꿈을 꾸네)

소리 가득한 거리
모두가 바라봐 줄 때까지
난 또 끊임없이 노랠 부르네

Oh I’ll never stop dancing
(I’ll never stop dancing)

I’ll never stop singing
(I’ll never stop singing)

I’ll never stop dreaming
(Dreaming)

우우우

Until the city hears me
(The city hears me)

Until the city sees me
(The city sees me)

Until the city needs me

Just watch me 우우우우우

Such a beautiful city
난 그 불빛을 따라 춤을 추네
(꿈을 꾸네)

소리 가득한 거리
모두가 바라봐 줄 때까지
난 또 끊임없이 노랠 부르네

우우우우우"
In Love,ADOY,36751562,2023.08.30,97,"X:IN
sync sync sync
what you’re gonna see is range
sync sync sync
we gonna bring this down with rage
Can't nobody do it, can't nobody explain
No matter what you do, where you live or what you like
Spinning in a spiral, spinning in a wild world
Maybe our cells are ready to resonate
Synchronize 짜릿한 느낌을 synchronize
Figure it out 여기가 어딘지 figure it out
꿈같지만 현실 we are ready, connected
Keeping the fire, X:IN, rock this world
아주 멀리 떨어져 있지만
언젠가는 나와 함께
Ain't nobody's making us cry again
여기선 괜찮아 슬프지 않아 we'll never let you down
Synchronize 모든 걸 다 알 수 있어 작은 떨림까지
Ready X:IN
yeah 하나 둘 what
yeah 하나 둘 셋 synchro
yeah 하나 둘 what uh 하나 둘 no 다시
하나 둘 셋 synchro
Working it out, working it working it out
yeah 하나 둘 what
Working it out, working it working it out
yeah 하나 둘 셋 synchro
Working it out, working it working it out
yeah 하나 둘 what uh 하나 둘 no 다시
하나 둘 셋 synchro
I’m in boundless space too far from you but I’m feeling that
Wall around is about to break, the synergy getting up. Stop
When I getting close Big Bang is possible
Never get it back, it’s irreversible
S.O.S. So irresistible
Gotta be ready, follow me
아주 멀리 떨어져 있지만
언젠가는 나와 함께
Ain't nobody's making us cry again
여기선 괜찮아 슬프지 않아 we'll never let you down
Synchronize 모든 걸 다 알 수 있어 작은 떨림까지
Ready X:IN
yeah 하나 둘 what
yeah 하나 둘 셋 synchro
yeah 하나 둘 what uh 하나 둘 no 다시
하나 둘 셋 synchro
Working it out, working it working it out
yeah 하나 둘 what
Working it out, working it working it out
yeah 하나 둘 셋 synchro
Working it out, working it working it out
yeah 하나 둘 what uh 하나 둘 no 다시
하나 둘 셋 synchro
Can't nobody do it, can't nobody explain it
No matter what you do, where you live or what you like
Spinning in a spiral, spinning in a wild world
Maybe our cells are ready to resonate"
Different Hearts,"GINJO, SOLE (쏠)",36743828,2023.08.29,"1,051","니가 너무 좋아서 죽겠어
날 보는 니 눈빛

맘이 너무 간지러 미쳤어
이건 운명이라고

은은한 향기처럼 남아
Oh 무슨 일이야
뭔 짓을 한 거야

밤새 니 얼굴이 빙빙빙
내 꿈에서도

Oh 너무 좋아 모찌 같은 표정
가끔 벙찔 때 진짜 너무나 귀여워

La la la la la la la
La la la la la la la la

네가 보여 저기, 괜히 흘깃
먼저 아는 척하기엔 부끄러
조금 더 가까이, 너 올 때까지 yeah

안녕, 인사해
뛰는 Heartbeat
혹시 들킬까 봐 피해
어떡해

Boy I’m singing
La la la la la la la la la
맘이 말랑해

Keep me singing
Oh, gimme more, gimme more
Baby, it's a simple game

넌 내 옆에 또 나는 니 옆에
그 어떤 말도 던 안 필요해
So give your heart 내게로 Yeah


It’s smooth, smooth sailing
스며 더 깊이

너는 뭔가 달라
Good, good feeling
닿을 듯 말 듯 give me more

It’s smooth, smooth sailing
스며 더 깊이

니 생각에 온 세상을 다 가진 기분
Smooth sailing

내 얘길 들어봐
불꽃 같은 내 맘의 heat 더 커졌어
숨겨둔 truth is, yeah
온 종일 너 땜에 나 진짜 심각해
Ooh whoo

Oh 내가 이럴 줄이야
너를 스쳐가는 모두가 rival

내 꺼야 꼭 내 꺼 할 거야
When I think of you, boy

네가 좋다고 말해버리곤
반응도 하기 전 뒤돌아버렸어

La la la la la la la
La la la la la la la la

네가 보여 저기, 괜히 흘깃
먼저 아는 척하기엔 부끄러

조금 더 가까이, 너 올 때까지 yeah

환한 미소에
뛰는 Heartbeat
혹시 들킬까 봐 피해
어떡해

Boy I’m singing
La la la la la la la la la
맘이 말랑해

Keep me singing
Oh, gimme more, gimme more
Baby, it's a simple game

넌 내 옆에 또 나는 니 옆에
그 어떤 말도 던 안 필요해
So give your heart 내게로 Yeah

It’s smooth, smooth sailing
스며 더 깊이
너는 뭔가 달라

Good, good feeling
닿을 듯 말 듯 give me more

It’s smooth, smooth sailing
스며 더 깊이

니 생각에 온 세상을 다 가진 기분
Smooth sailing

너의 맘을 난 흠뻑 쥐고
밤새도록 너와 수많은 얘기를 나눌 거야

내게 새겨진 너의 비밀
사소한 그 모든 걸

In the cloud, in the sky, in my heart

Boy I’m singing
La la la la la la la la la
맘이 말랑해
Keep me singing
Oh, gimme more, gimme more
Baby, it's a simple game

저 햇살보다 훨씬 투명해
내 맘은 오직 너를 향할게
다 보여줘 니 그 맘

It’s smooth, smooth sailing
스며 더 깊이
우린 뭔가 달라

Good, good feeling
닿을 듯 말 듯 give me more

It’s smooth, smooth sailing
스며 더 깊이

너 하나로 온 세상을 다 가진 기분
Smooth sailing"
BLIND,남가은,36745588,2023.08.28,"38,255","Baggy baggy baggy baggy
baggy baggy jeans
Baggy baggy baggy baggy
baggy jeans (Oop!)

무겐 내리고 Sky high attitude
Go with ma crew
끌어올리지 내 바지춤
Boom boom boom
스텝을 Doom doom doom
빨리 내 앞에서 비켜
Vroom vroom vroom
Feel this heat 불 이모지
Bass 내 바질 끌어 내려 Drip
난 지금 뭣이든
해낼 것 같은 기분이야
Lose it or spend it yeah

우린 1, 2, 3 거리로 Surfin’
And I jump jump jump
하늘에 닿길
Bring it down down down
무게를 내려둬
모든 선택은 매번 Stereo
You ain't know know know
what's in ma pocket
내 주머니 속에
내가 뭘 더 가졌는지
So watch me drippin’ that
흘러내려 Slay

In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans

우린 흘러내리지
U know what I mean

Baggy baggy baggy baggy
baggy baggy jeans
Baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy
baggy baggy baggy jeans

Baby you ain't know
what is in ma pocket
태도 대충 거칠고
내가 걷는 City
꽤 넓은 Octagon
Lay back 뒤로 끌어줘
빠르기보다 내 Flow,
keep it 24
I go with ma team
모두 다 Freeze, outta way
우린 모두 같이 건너지
Booby trap
Bag it bag it bag it bag it up
담아내
무거워지지
내 주머니 Bout’ to bang

Want more
우린 더 바라지
Want more
끝까지 닿길 난
1, 2, 3
가볍게 난 몸을 Swing
None to here
어디로 더 이끌지
We got no ceiling, that’s why
비처럼 내려 We drop
Watch me drippin’ that
흘러내려 Slay

In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans

뚝뚝 흘려버려
You know what I mean
Yeah boy
난 좀 다르게 걷지 (Me me)
박자를 타 범블비 (Free free)
가볍게 Feelin’ so free
In my baggy baggy baggy baggy
baggy baggy jeans
(Baggy Jeans)

다시 난 숨을 크게 삼켜
(I set you free)
You know I said I want some more
(Uh yeah that’s you you you you)
They all wanna move how I move
자연스럽게 That's cool
바랄 게 없을 때까지
멈추지를 못해
Yeah I need a break

Baggy baggy jeans baggy uh
Baggy jeans baggy jeans
in my baggy jeans
너는 모를 걸 내가 불러올 Heat

In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans
In my baggy baggy baggy baggy
baggy baggy jeans

Baby you ain't know
what is in ma pocket

건들거리며 걷지
박자를 타 범블비
가볍게 Feelin’ so free
In my baggy baggy baggy baggy
baggy baggy jeans"
히카크,윤종신,36748384,2023.08.29,91,"I’ve
I’ve been waiting for you
counting down the days
till I get to hold you
inside my hearts racing
racing for you
It’s all I think about

Im in my head thoughts of you fill the ceiling
in my body I can’t stop this feeling
butterflies run my mind cause you feel like home, home home,
want you to know, know, know
you feel like home
yeah you feel like home, home, home
want you to know, know, know
you feel like home

every time the summer breezes over me I think of your love
falling more with every breathe I want you for forever that’s all
It’s all I think about

I'm in my head thoughts of you fill the ceiling
in my body I can’t stop this feeling
butterflies run my mind cause you feel like home, home home,
want you to know, know, know
you feel like home


baby let’s just wing it
you feel like home
if we meet again then
it’s natural
you feel like home

stargazing
dreaming ‘bout our memories
not long now till we meet
and re-live everything it’s all I think about

Im in my head thoughts of you fill the ceiling
in my body I can’t stop this feeling
butterflies run my mind cause you feel like home, home home,
it’s natural


baby let’s just wing it
you feel like home
if we meet again then
it’s natural
you feel like home"
wdyw,"H4RDY, Faver (페이버)",36743192,2023.08.29,50,"오 슬펐던 기억도
행복한 날들로
환하게 바꿔줄게
넌 늘 그렇게 웃어줘

햇살보다 눈부시던
너의 환한 미소가
어두워 보여
금방이라도 쏟아져
내릴 것만 같아서

아무런 말 없이 널
멍하게 보고 만 있었어
아련한 너의 눈에 물든
붉은 노을이 지려할 때

눈물을 콱 쏟아내줘
내 품에서 실컷 울어
아픈 상처 슬픔다 사라지게

오 환한 미소 찾아줄게
슬펐는지도 모르게
너에게 저 하늘만큼
넓은 내가 있는 걸
항상 기억해 줘
어떤 상황이던
내가 널 감싸줄게
늘 그렇게 웃어줘

운명일 거야 우린 분명
네가 말을 안 해도
나는 다 들려
너의 눈에 물든
붉은 노을이 지려할 때

눈물을 콱 쏟아내줘
내 품에서 실컷 울어
아픈 상처 슬픔다 사라지게

오 환한 미소 찾아줄게
슬펐는지도 모르게
너에게 저 하늘만큼
넓은 내가 있는 걸
항상 기억해 줘
어떤 상황이던
내가 널 감싸줄게
늘 그렇게 웃어줘

네가 웃을 수 있게
내가 너를 꽉 감싸 안아줄게
넌 항상 그렇게
늘 활짝 웃는 모습 보여줘

오 환한 미소 찾아줄게
슬펐는지도 모르게
너에게 저 하늘만큼
넓은 내가 있는 걸
항상 기억해 줘
어떤 상황이던
내가 널 감싸줄게
늘 그렇게 웃어줘"
새벽,신새벽,36739110,2023.08.27,689,"걍 가는거지 rule
따윈 없이 난 true
거지 같은 세상에
던져 난 꺾인 듯이
거침없지 매일이
더 강해지네 lately
but i'm like a Fast runner
모두 보란듯이

Yeah 내가 나의 가는 길엔
난 boss i'm a leader
you don't know me
닫힌 시간 속에 너를 미뤄
1 2 3 dash
바뀌는 리듬
drop it like it's hot
모두 외치는 나의 이름

세게 나아가
No one’s here to stop me i’m slayin’
뭐 없잖아 뭐 없잖아

배로 커져가
I’m just getting bigger, no playin’
다 봐 나의 killin’ time

싫다면 믿지말고
watch it watch it watch it watch it watch it
너가 와보지도 못한 곳을 이미
봤지 봤지 봤지 봤지 봤지
check it out now than
gon twist that
logic logic logic logic logic
일반적인 틀은 다 그냥 깨부셔
live in illusion
누가봐도 경이로운 life style을 누려 ay day

one two three four five six seven
(we go up gon fly with a rhythm)
can’t you feel the hotness 지금
(데이기싫음 비켜 앞길을)

there’s no stop you’re unforgiven
(흘러가는 매일이 같지 않기를)
come and get me if you can
don’t you dare to get me over

come baby look at me wat-chin
check me boi i be the ma-gic
gimme the mic you’ll be touched
어쨌든 패기로 왔지 두 배로 뎁혀놓고
적들은 제껴놓고 늘 하던대로 막 해
차피 내 목표는 king
매번 날 막으러 온대도 i go 별일없네

u get it? kno-ck off 철없이 뱉었던
이제는 get going 마치 난 테러범
저딴 니 위선 전부 다들 집어쳐
난 커가 마치 마리모 난 말이 뭐 또 필요없지
말이 많어 꺼져

세게 나아가
No one’s here to stop me i’m slayin’
뭐 없잖아 뭐 없잖아

배로 커져가
I’m just getting bigger, no playin’
다 봐 나의 killin’ time

싫다면 믿지말고
watch it watch it watch it watch it watch it
너가 와보지도 못한 곳을 이미
봤지 봤지 봤지 봤지 봤지
check it out now- than
gon twist that
logic logic logic logic logic
일반적인 틀은 다 그냥 깨부셔
live in illusion
누가봐도 경이로운 life style을 누려 ay day

난 누가뭐래도 다른 길 i don’t wanna go
내가 말했잖아 더는 멈출수없어 난
feeling so crazy im 지금 이 순간
내가 만들어

what ever you want
다 담아둔채 breath in
눈을 뜬채 캄캄한 도시위로 im still dreaming

남의 시선을 피해 lay low
이젠 당당히 맞서 모든 한방에 k.o

동전을 던저 하늘위로
앞이던 뒤던 이젠 상관없어
나를 방해는 마 너의 반대로 뛰어
이젠 방아쇠를 당겨 그래 빵야

싫다면 믿지말고
watch it watch it watch it watch it watch it
너가 와보지도 못한 곳을 이미
봤지 봤지 봤지 봤지 봤지
check it out now- than
gon twist that
logic logic logic logic logic
일반적인 틀은 다 그냥 깨부셔
live in illusion
누가봐도 경이로운 life style을 누려 ay day

one two three four five six seven
(we go up gon fly with a rhythm)
can’t you feel the hotness 지금
(데이기싫음 너 비켜 앞길을)

there’s no stop you’re unforgiven
(흘러가는 매일이 같지 않기를)
come and get me if you can
don’t you dare to get me over"
로꾸거 (feat. Kid Wine),oceanfromtheblue,36706173,2023.08.27,101,"언제나 꿈꿔 온 순간이
여기 지금 내게 시작되고 있어
그렇게 너를 사랑했던
내 마음을 넌 받아 주었어
오 내 기분만큼
밝은 태양과 시원한 바람들이
내게 다가와
나는 이렇게 행복을 느껴

하늘은 우릴 향해 열려 있어
그리고 내 곁에는 네가 있어
환한 미소와 함께 서 있는
그래 너는 푸른 바다야

같은 시간 속에 이렇게
함께 있는 것만으로도 난 좋아
행복한 미소에 네 얼굴
나 더 이상 무얼 바라겠니
저 파란 하늘 아래서 너와 나
여기 이렇게 사랑하고 있어
나는 이렇게 행복을 느껴

하늘은 우릴 향해 열려 있어
그리고 내 곁에는 네가 있어
환한 미소와 함께 서 있는
그래 너는 푸른 바다야

더 이상 슬픔은 없는 거야
지금 행복한 너와 나
태양 아래 우린 서로가
사랑한 걸 알아

하늘은 우릴 향해 열려 있어
그리고 내 곁에는 네가 있어
환한 미소와 함께 서 있는
그래 너는 푸른 바다야

하늘은 우릴 향해 열려 있어
그리고 내 곁에는 네가 있어
환한 미소와 함께 서 있는
그래 너는 푸른 바다야
너는 푸른 바다야
난 너를 사랑해
난 너를 사랑해
난 너를 사랑해
난 너를 사랑해"
너 하나 내 곁에 없는데,더 데이지 (The Daisy),36737001,2023.08.26,30,"너도 나만큼 그렇게
많이 슬펐나 봐
이 빗속에 나처럼
혼자인걸 보니
널 보면서 이런
생각하기는
싫지만 모기가
날 슬프게 하네

요즘도 어느 드라마에서는 실연 당한
여자주인공이 비오는 날 거리에서
우산도 없이 혼자
걸어가곤 하지 요즘
누가 그런 짓을 할까
웃어넘긴 나였는데
내가 그렇게 될 줄
그땐 정말 난 몰랐었어

빗속을 혼자 걷다
이상한 광경을 봤지

얼빠진 모기 한 마리가
비틀거리며 날고
있었어 이렇게
비 내리는 밤에
참 별일이 다 있구나
하지만 그건 바로
내 모습이었어

저기 날아가는 모기야
모기야 모기야 모기야 모기야 모기야
모기야 모기야
넌 어쩌면 어쩌면 어쩌면 어쩌면
그렇게 나와 같은
모습을 했니

너와 그렇게
헤어지고 나니
아무 것도 되는
일이 없어
답답한 마음에 빗속을
혼자 걸어가려는데
비 맞은 모기 한 마리가
내 앞을 날아가고 있었어
어쩐지 그 모습이
바로 날 바로
날 보는 것만 같았어

너도 그냥 비를
맞고 싶었니
너도 그렇게
많이 우울했니
나는 웃고 말았지만
너무 슬펐었지
모기가 날 슬프게하네

너도 나만큼 그렇게
많이 슬펐나 봐
이 빗속에
나처럼 혼자인걸 보니 널 보면서
이런 생각하기는 싫지만 모기가 날 슬프게 하네

모기야 모기야 모기야 모기야 모기야
모기야 모기야
넌 어쩌면 어쩌면 어쩌면 어쩌면
그렇게 나와 같은 모습을 했니

어쩌면 니가 날 다시
찾아 올지도 모른다는 그런
생각에 주윌 한번 더
난 천천히 둘러 봤지만
나처럼 비에 젖은 슬픈 작은
모기 한 마리만이
비틀비틀 거리며
혼자 빗속을 날아가고 있었지

너도 그냥 비를 맞고 싶었니
너도 그렇게 많이 우울했니
나는 웃고 말았지만
너무 슬펐었지
모기가 날 슬프게하네

너도 나만큼 그렇게
많이 슬펐나 봐
이 빗속에 나처럼
혼자인걸 보니
널 보면서 이런 생각하기는
싫지만 모기가 날 슬프게 하네

너도 나만큼 그렇게
많이 슬펐나 봐
이 빗속에 나처럼 혼자인걸 보니
널 보면서 이런
생각하기는
싫지만 모기가
날 슬프게 하네

모기야 모기야 모기야 모기야 모기야
모기야 모기야 모기야
넌 어쩌면 어쩌면 어쩌면 어쩌면
그렇게 나와 같은 모습을 했니"
쉼표 (Rest),BDC,36736965,2023.08.25,"7,826","If you with it then I’m with it get it started
Got no time for no itty-bitty parties
See the numbers and it’s already charted
Run it up run it up ah woo

See the see the black rims pink headlights
Bring the bring the bags in yah they all mine
Diamond plated names bouncing on our necklines
Light it up light it up uh woo

Vroom vroom better get out of the way
Comin’ through through everybody know the name
Hear the boom boom bout to hit you with the bass
From the front to the back
I’ma put it in your face

Live fast, we do it like that
And we don’t lie, we born to be mad
Better come right or never come back

Don’t mess with the girls
With the girls, with the girls

Stop sign we’re burning it down
Better watch out, we coming in loud
BANG BANG
Just playing around
Don’t mess with the girls
With the girls, with the girls

Mess with us you messed up
You so messy, dress up
Catch up, pedal to the metal get it rev up
You never, we now and next up
BP on repeat, we heat like tiki, waikiki
Really believe you can beat me?
Believe me we be like ㅋㅋ
Take it easy, take a breath
You mess around, we make a mess
Say less yes that ain’t just a flex
Paved the way and busted left
If we left there’s nothing left
But the rest, what a mess

Live fast, we do it like that
And we don’t lie, we born to be mad
Better come right or never come back
Don’t mess with the girls
With the girls, with the girls

Stop sign we’re burning it down
Better watch out, we coming in loud
BANG BANG
Just playing around

Don’t mess with the girls
With the girls, with the girls"
여름안에서,"수현(유키스), 승호 (MBLAQ)",36736940,2023.08.25,204,"같이 뛰놀자 Party
소리를 내질러 Louder
새하얀 하늘 구름 위로 올라가
Faster Everyday
1,2,3 지금 3,2,1
왠지 이 느낌이 좋아
몸을 막 흔들어 대
That That That That
That That That That
That Girl
두 손은 머리 위로
구름은 설탕 같아
Sugar Sugar Poppin’
거친 파도를 넘어
태양빛 무대 위로
두 볼엔 노란 햇살이 피어나
너에게 Swimming
영원한 Sweety
마음이 보이니?
내 가슴에 간직할 거야
Swimming
저 넓은 바다를 건너서
멈추지 않아 Take it Down
뛰어들어 Let’s go 2gether
Swimming Swimming
Swimming Swimming
변하지 않아 I love it
포즈를 취해 Selfie
내 심장은 널 향해
파란 바다 빠져들어
Pose를 뽐내며 같이 Chillin'
내 눈에 들어와 노란 햇빛
너무 달콤해 바다가 들려
Come on Everybody
멋대로 Bang Bang
외쳐보자 더 높게
이 순간은 영원해
벅차오르는 심장 소리가
네 귀에도 들려?
두 손은 머리 위로
구름은 설탕 같아
Sugar Sugar Poppin’
거친 파도를 넘어
태양빛 무대 위로
두 볼엔 노란 햇살이 피어나
너에게 Swimming
영원한 Sweety
마음이 보이니?
내 가슴에 간직할 거야
Swimming
저 넓은 바다를 건너서
멈추지 않아 Take it Down
뛰어들어 Let’s go 2gether
Swimming Swimming
Swimming Swimming
변하지 않아 I love it
포즈를 취해 Selfie
내 심장은 널 향해
파란 바다 빠져들어
날 밀어내는 파도 헤치고 넘어가
잔잔한 물결 위에 누워
부서지는 햇살 아래
네 미소가 반짝여
너에게 Swimming
영원한 Sweety
마음이 보이니?
내 가슴에 간직할 거야
Swimming
저 넓은 바다를 건너서
멈추지 않아 Take it Down
뛰어들어 Let’s go 2gether
Swimming Swimming
Swimming Swimming
변하지 않아 I love it
포즈를 취해 Selfie
내 심장은 널 향해
파란 바다 빠져들어"
오래,정아로,36737042,2023.08.24,272,"비내리는 호남선 남행열차에
흔들리는 차창 넘어로
빗물이 흐르고
내 눈물도 흐르고
잃어버린 첫사랑도 흐르네
깜빡깜빡이는
희미한 기억속에
그때만난 그사람
말이 없던 그 사람
자꾸만 멀어지는데
만날순 없어도
잊지는 말아요
당신을 사랑했어요

비내리는 호남선
마지막열차
기적소리 슬피 우는데
빗물이 흐르고
내 눈물도 흐르고
잃어버린 첫사랑도 흐르네
깜빡깜빡이는
희미한 기억속에
그때만난 그 사람
말이없던 그 사람
자꾸만 멀어지는데
만날 순 없어도
잊지는 말아요
당신을 사랑했어요
만날순 없어도
우리 잊지는 말아요
당신을 사랑했어요"
한강,김동희,36736889,2023.08.25,67,"눈을 감아도 보여
환히 웃고 있는 얼굴이
손을 뻗어도 보고
밤새 불러보아도
답이 오질 않죠

긴 밤이 닿으면 나
다시 혼자만 남겨지겠죠
긴 시간을 거슬러
우리 함께 있던 순간

바람이 불어오며
시원한 빗소리가 간지럽힌 그때
라디오에서 들린 사연이
우리를 웃음 짓게 하죠
내 노래 틀어줘요 DJ
우리 같은 공간 속은 아니지만
내 노래 틀어줘요 DJ
틀어줘요 DJ

그대 기억하나요
마지막 순간의 우리의 약속이
나 울지 않아요
언젠가 또다시
만날 수 있으니
아름다운 꽃이 피면
마음을 담은 편지를 보낼게요

긴 시간을 거슬러
우리 함께 있던 순간

바람이 불어오며
시원한 빗소리가 간지럽힌 그때
라디오에서 들린 사연이
우리를 웃음 짓게 하죠
내 노래 틀어줘요 DJ
우리 같은 공간 속은 아니지만
내 노래 틀어줘요 DJ
틀어줘요 DJ

점점 커진 선율이 나에게
그대와 날 연결해 이렇게
주파수 따윈 없어도
시공간을 뛰어넘을 이 노래
난 믿어요 같은 하늘 아래 속에서
듣고 있겠죠 이 노래

바람이 불어오며
시원한 빗소리가 간지럽힌 그때
라디오에서 들린 사연이
우리를 웃음 짓게 하죠
내 노래 틀어줘요 DJ
우리 같은 공간 속은 아니지만
내 노래 틀어줘요 DJ
틀어줘요 DJ"
