Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
테리우스,은가은,36737046,2023.08.24,170,"Pop umm
Pipe that sh up we get litty
With my chains all hangin 예상 못 해 brothers with me
How could I compete with these thts
Imma leave that sht all hangin
Brand new chick she post it on the gram
and that’s a Birkin
Fireworks on yall
절대 안 섞여 내 정신
Fireworks on yall
절대 안 섞여 내 정신

주의산만한 나의 걸음
이런저런 생각 하는 사이 열흘
말을 섞어보니 얘넨 넘 모름
난 그냥 발 밀고 거주
잠깐만, I need to focus right now
I need to go fuck it up right now
이백만 원짜리 바지 하나 사기전까지 난 무가치하니
가시밭길 걸음
어쩌라고 니 목걸이 얼음
난 돈위에 도파민 땜에 살어
27을 두 개 하고 다시 벌음
엮이기 싫은 내 발음
These rappers in debt for foreign
무감각해지면 나 다시 찾어
그전엔 아무 말도 연락도 말아줘

Fuck u want from me
Them drips on me
I just wanna get some peace
I got no words no gas on me
Swear that lips so fine
Them drips on me
I just wanna find more peace
No words on me no gas on me

Fuck u want from me
Them drips on me
I just wanna get some peace
I got no words no gas on me
Swear that lips so fine
Them drips on me
I just wanna find more peace
No words on me no gas on me

Pop umm
Pipe that sh up we get litty
With my chains all hangin 예상 못 해 brothers with me
How could I compete with these thts
Imma leave that sht all hangin
Brand new chick she post it on the gram
and that’s a Birkin
Fireworks on yall
절대 안 섞여 내 정신
Fireworks on yall
절대 안 섞여 내 정신

Chop down that shit
Make em useless
Confess my sin
Way too bleed
I’m way too big
To fit her p
She shed a tear
Sick of this shit

I put that shit on the table
Cause bitches still talk like shit act like bitch
But they don’t
Hold on I’m like straight up on this
Too many fucker out there
But they don’t know
They cappin and cappin and capping and capping and capping when I write bout em
Hold on I’m like straight up on this
I rather die twice than be dumbass like em

Sign the label, check the million, stackin up looking like a lego
Pop that pecorino, money greasy like a petro
You ain't got no muscle, you ain't got no Birkin bag tho
I don't fall in love with bitches, call me Neuromancer
I bet my whole games you know me
I can't slow me
Shut it I was going different way way
Bitch you below me
All my brothers belong here
My real brothers behold me
I can make anything I want mine
I can make this flow like mine

Pop umm
Pipe that sh up we get litty
With my chains all hangin 예상 못 해 brothers with me
How could I compete with these thts
Imma leave that sht all hangin
Brand new chick she post it on the gram
and that’s a Birkin
Fireworks on yall
절대 안 섞여 내 정신
Fireworks on yall
절대 안 섞여 내 정신

Take it slow, cause I can make u lose control
Groupies in my coup, te levo até meu home
They say that I'm on roll ow ow
But I'm sorry babe, cause I just ain't love no more
Don’t need no trick, old boys
Tell them, about the life that I made
Fortified my shield
Cause now I don't need no friends
With my fears
I’m here to face to face
Step on the MineField
Sorry young boys I can't heal hold up
There’s money right here
But you can't take it
Cause I spend my whole time up
And you getting faded
Shawty gave top on her knees
Yeah now I see u flip
There’s money right here
But you can't take it
Cause I spend my whole time up
And you getting faded
Shawty gave top on her knees
Yeah now I see u flip"
하고픈 말,비비안 (BBAHN),36736848,2023.08.24,50,"You cannot take too long
Cuz I will not wait for long
Said that we needed some time
I needed a break from us
Another lie, another lie
you'd tell me, fine
Out of time, you lost my heart
I cannot find it
Fake love, you hung me up
then called my line, “Don’t say goodbye”
You’ve fallen out of love sometimes
So, I’m falling out of love, tonight
I don’t need your reasons why
I know baby you can’t decide
So let me be the one who drives
far away so that we can’t collide
I’m the one that set you free
and the one that got away
Honey, I’ll never be off your mind
So stay ay ay
As I leave can you hear my heart break
What is love if I cannot ache
It's too real that I know it's fake
So stay ay ay
As I leave can you hear my heart break
What is love if I cannot ache
It's too real that I know it's fake
We hurt each other a lot
Together, but now each other
We hurt and fight a lot together
But just each other
Now alone we loved
But now alone
Cut myself try to ignore you're scent, cigarette
Hate myself, I'm just into it
but your scent's everywhere
Hate myself, I just find you, always, now
Hate myself, I find you, always, now
Toxic, we love, you love, we love
Toxic, we loved, you loved, fake love
If I can go back to that time,
will I ever regret it? No
If I can go back to that time,
will I ever love you again?
Fake Love.
So stay ay ay
As I leave can you hear my heart break
What is love if I cannot ache
It's too real that I know it's fake
So stay ay ay
As I leave can you hear my heart break
What is love if I cannot ache
It's too real that I know it's fake"
잔향(With.정수정),디웨일 (D.Whale),36736661,2023.08.24,30,"우리 어릴 그때
널 위해 쓴 그 곡들
그 곡들이 모이고 모여
하나의 뮤지컬이 되었어

이건 우릴 위한 뮤지컬
널 위한 작지만 큰 곡들
네 마음에 들진 모르겠지만
즐겨줘 여긴 뮤지컬

우리 둘을 위해 쓴
작지만 큰 뮤지컬
우리 둘의 평생을
기약하며 만든 곡

우리 둘을 위해 쓴
작지만 큰 뮤지컬
끝을 못 본 이 곡을
이젠 완성지려해

어릴 그때 경치 좋던
육교 위에 걸 터 앉아
평생 함껠 기약하던
네 모습을 기억해?

혹시나마 널 마주칠까
홀로 텅 빈 그 육교에 가
서랍 속에 고이 담던
다신 못 올 시절들이 떠올라

어렸었던 우리를 위한
비록 나는 볼품 없지만
무대 속의 우리란 한 쌍
함 봐봐 정말 아름답지 않아?

결국 넌 내 손 놓쳤기에
추억들도 놓쳐질까 봐
그게 나는 두려웠기에
이 무대 안에 가둬 놔

조금씩 몰래 썼던 이 곡의
결말을 못 봤었던 이 곡의
끝을 이젠 쓸 수 있게 됐네
마주치면 안 되는 사이가 됬기에

우리 어릴 그때
널 위해 쓴 그 곡들
그 곡들이 모이고 모여
하나의 뮤지컬이 되었어

이건 우릴 위한 뮤지컬
널 위한 작지만 큰 곡들
네 마음에 들진 모르겠지만
즐겨줘 여긴 뮤지컬

우리 둘을 위해 쓴
작지만 큰 뮤지컬
우리 둘의 평생을
기약하려 만든 곡

우리 둘을 위해 쓴
작지만 큰 뮤지컬
끝을 못 본 이 곡을
슬프지만 완성해"
You're Beautiful,The Rose(더 로즈),36736182,2023.08.23,"4,891","La La La La La La La
La La La La La La La La
La La La La La La La
La La La La La La La La
I'm sitting in the basement
난 우리들의 마지막
불꽃을 바라보면서 웃죠
자그마한 방의 영화관
자꾸 되감게 되더라
특히나 예뻤던 순간들은 말이야
쉽게 머릿속에서 나가지 않고 자리 잡는 기억들은
한평생 나의 어딘가에 남아 날 웃게도 울리기도 해
이건 결말이 없는 드라마
슬펐던 영화처럼 단정 짓고 살지 말까 봐요
파란색 트라우마 길었던 절망
다 이제 점점 다 끝나가나 봐요
Oh It's a PANORAMA MA
PANORAMA MA
It's all like PANORAMA MA ooh
Oh It's a PANORAMA MA
PANORAMA MA
It is PANORAMA MA oh no
우리 그냥 넣어놓기로 해
서로 까먹었던 기억들도
싸웠었던 순간
동공이 하트로 변했을 때도
포장도 꼭 해놓기로 해
그리곤 가장 깊은 회로에
비슷한 음 향 색 맛
느낄 때마다 이 상자를 열기로 해
쉽게 머릿속에서 나가지 않고 자리 잡는 기억들은
한평생 나의 어딘가에 남아 날 웃게도 울리기도 해
이건 결말이 없는 드라마
슬펐던 영화처럼 단정 짓고 살지 말까 봐요
파란색 트라우마 길었던 절망
다 이제 점점 다 끝나가나 봐요
Oh It's a PANORAMA MA
PANORAMA MA
It's all like PANORAMA MA ooh
Oh It's a PANORAMA MA
PANORAMA MA
It is PANORAMA MA oh no
계속해 피고 지는 계절처럼
우리를 놓지 말아요
계속해 피고 지는 꽃들처럼
우리를 잃지 말아요 oh oh oh
La La La La La La La
La La La La La La La La
La La La La La La La
La La La La La La La La
Oh It's a PANORAMA MA
PANORAMA MA
It's all like PANORAMA MA ooh
Oh It's a PANORAMA MA
PANORAMA MA
It is PANORAMA MA oh no
(La La La La La La La
La La La La La La La La
La La La La La La La
La La La La La La La La)"
Blue,에이민,36734552,2023.08.24,149,"Time it for it get in my heart
하늘위엔 별이 떠있어
Time it for it get in my heart
추억들이 잠겨있어
나에겐 다 의미없어
나에겐 다 부질없어
Time it for it get in my heart
추억들이 잠겨있어

니가 어떤 색깔을 칠하던 흰색 도화지 같아
내일 걱정하면서 사는건 나에겐 바보같아
아침이 밝아오고 반복되는 밤
시간에 쫒겨살던 나
해가 지면 마시던 술과
우리들의 한편의 동화

다 여깄어 한번쯤 넘어져도 더
달릴거야 난 lotta fun
눈물 만들어 일어서
gonna Be alright
매일이여도 괜찮아 ok

몇번을 반복해도 그냥 좋은 멜로디
무대를 위한 deco
잠이 덜 깬 채로 그냥 쳐다봐
와인 잔 속 떨어진 얼음을 쳐다 본 다음
가라 앉혀요 우리들의 온도를
그대와의 All day
난 니 손에 잡히지 않는 Hanabi

Time it for it get in my heart
하늘위엔 별이 떠있어
Time it for it get in my heart
추억들이 잠겨있어
나에겐 다 의미없어
나에겐 다 부질없어
Time it for it get in my heart
추억들이 잠겨있어

Im gonna Be alright
너에게로 보낸 sign
Im gonna Be alright
Time it for it get in my heart
추억들이 잠겨있어


everything’s gonna be alright
지난 것들 잊어도 괜찮아
어쩜 살다가 한번 쯤 후회할 선택들을 하니까
시간 지나가면 너도 같이 웃어줘
set me free 날아올라 저 구름위로
가슴 떨리도록 바라본
꿈을 이뤄낼 수 있도록
포기하지 않을게 절대
i don't care
yeah, It's gonna Be aright

Time it for it get in my heart
하늘위엔 별이 떠있어
Time it for it get in my heart
추억들이 잠겨있어
나에겐 다 의미없어
나에겐 다 부질없어
Time it for it get in my heart
추억들이 잠겨있어

Im gonna Be alright
너에게로 보낸 sign
Im gonna Be alright
Time it for it get in my heart
추억들이 잠겨있어"
"Mine (Prod. 성국, Matt, niceshotnick)","Vapo (허원혁), Jeffrey white, MASON HOME, Raf Sandou, kweeel (퀼)",36729606,2023.08.22,774,"Time has come
My hands are shaking
어둠 아래 가려진 표정
Hey, are you satisfied
to see me fall apart?

얼어붙어 버린 나를
지독하게 깨부숴도 both my hands are tied
But I know I’m gold

내 몸에 상처들 Call it art
거친 내 숨조차도 Oh
붉어진 두 눈을 이젠 praise
Look at me painless in all of these colorful bruises

I’m naked on the ground with the spotlight
And I’m stronger now

Watch me naked on the ground
I bet you see the crown (my crown)

위기에 더 강한 나의 Type
You can’t deny (You can’t deny)
자극할수록 강해져 like forging knives
Oh I know I’m gold

내 몸에 상처들 Call it art
거친 내 숨조차도 Oh
붉어진 두 눈을 이젠 praise
Look at me painless in all of these colorful bruises

I’m naked on the ground with the spotlight
And I’m stronger now

Watch me naked on the ground
I bet you see the crown (my crown)

More hate, more struggles
make me stronger than ever you see

More hate, more struggles
make me stronger than ever you see me

I’m naked on the ground with the spotlight
And I’m stronger now

Watch me naked on the ground
I bet you see the crown (my crown)"
Up,"DJ co.kr, Lady Lykez",36730287,2023.08.23,20,"작별 인사해 내 지겨운 역마살에
버릴 건 버리고 딱 아끼던 짐만 싸
내 나이 마흔 살 내 명의에 집을 사
이제 떠나자 떠돌던 진흙탕에서
it’s moving day 손 없는 날에
it’s moving day 이제 마지막일
it’s moving day 손 없는 날에
인생은 실전이야 매일 푹 자도 지쳐가네
이 서울을 뜨고 싶단 버킷리스트를 
실천하기에 딱 좋은 타이밍
처음에 내 와이프는 미쳤냐고해
이젠 신나 가구를 고르고 조립도 직접 하네
다 내겐 기적 같아 선택지가 있는 여유란
노라도 쥐어야 이 파도치는 바다를 표류하지
튜브처럼 둥둥 떠다닌 삶
이제 내 가족들 손잡고 뗏목 위로 이사해
작별 인사해 내 지겨운 역마살에
버릴 건 버리고 딱 아끼던 짐만 싸
내 나이 마흔 살 내 명의에 집을 사
이제 떠나자 떠돌던 진흙탕에서
it’s moving day 손 없는 날에
it’s moving day 이제 마지막일
it’s moving day 손 없는 날에
출발하는 날 아침 하필은 비가
짓궂은 속담을 외며 의미 부여한 희망
오늘 내 기분과 달리 가을바람은 차지만
어서 창문을 열자고 우린 필요해 환기가
어쩌면 감기가 걸릴지 몰라 
하지만 난 필요해 환기가
트럭에 실려 이곳저곳 떠다닌 삶
이제 힘껏 못을 박지 내 마지막 이사에
작별 인사해 내 지겨운 역마살에
버릴 건 버리고 딱 아끼던 짐만 싸
내 나이 마흔 살 내 명의에 집을 사
이제 떠나자 떠돌던 진흙탕에서
it’s moving day 손 없는 날에
it’s moving day 이제 마지막일
it’s moving day 손 없는 날에
it’s moving day it’s moving day
it’s moving day it’s moving day"
사랑도 모르면서,진해성,36731636,2023.08.23,19,"이하~

우~
김밥은 밥이지
너도내 밥이지
근데난 안먹지
What? I want something know you

우 ~
You’ve got me fire my heart
So you and me more then more
Come on my Baby boo boo boo boo👻

I’m not kidding sweetie kitty baby
I’m not kidding sweetie kitty baby

키리키리후 키리키리 후 키리키리 후 키리키리후
먀옹
Get ya freek on Get ya Get ya freek on
Get ya freek on 하하하 (자신감을 가져 자신감)

You things like that
You things like this
You never give me like
kirri kirri like that

게로 마스마스
게로 아모라아모라
콩 한쪽도 나눠먹는
quiero mas mas quiero amor amor
(난 더 원해 사랑을 원해)

우~
김밥은 밥이지
너도내 밥이지
근데난 안먹지
What?

우 ~
You’ve got me fire my heart
So you and me more then more
Come on my Baby boo 👻

Donde estoy ahora?(돈데에스타? 아오라?)
여러분 여기 어디에요?
Estoy en madrid! (에스또이 엔 마드릿)
나 지금 마드리드에 있어~!
Hola Soy una flamenca!(올라 쏘이 우나 플라멩카) 안녕하세요 저는 플라멩코 입니다
Ole (올레) 잘한다 만세 힘내라!

You things like that
You things like this
You never give me like
kirri kirri like that
게로 마스마스
게로 아모라아모라
(quiero mas mas quiero amor amor)
난 더 원해 난 사랑을 원해
피유~ 🔫

우~
김밥은 밥이지
너도내 밥이지
근데난 안먹지
What?

우 ~ You’ve got me fire my heart
So you and me more then more
Come on my Baby boo boo boo boo👻

이하~

케케케케 케지민~
케케케케

우~
김밥은 밥이지
너도내 밥이지
근데난 안먹지
What?
냐~?"
Fake Love (feat. HOWLER & MALITABU),Chillin Boi G,36729372,2023.08.23,24,"전방에 이쁜 여자 catch
번호가 뭐야 물어 número?
놀란 여잔 기침을 막 cough
술을 막 들이부어 두 배로

Despacito 취했으면 집으로
분위기 더럽히지 말go 택시로
(우리 딴 데 갈까?)
그 여잔 방금 나갔대 거리로 God Damm!

OK 되는 것도 없네 마시고 죽자고 우린 오늘 Friday
뭐 어때 불금은 무슨 여자 하나 없어 오늘은 FxxK DAY
AAAAAA 짜증은 MAX 늘어가는 스트레스
놀고 죽자던 오늘은 때려치우고 집 가서 소주 Drink
신발은 Adidas


비슷한 놈들끼리 재밌니
짠 치자면 항상 꼭 빼지
넌 그냥 집 가라 그냥 집
비켜 난 궁금해 저 Lady

너 빼고 다 재밌게 노는데
왜 자꾸 물을 흐려 네가 뭔데
예쁜 애만 데리고 나가고 싶은데
방해하는 쟤는 대체 뭔데


I’m estrella
I’m estrella
취한 김에 다이아몬드 Step
그녀를 향해 One step
그래 난 노련한 Dancer

I'm estrella
I'm estrella
취했기에 가능했던 Step
이미 옛사뻬
그대 떠나지 마오


Wait 취기가 좀 올라온 것 같아
지금 내 사고 회로는 불능 상태
이대로는 큰일이 벌어질 거 같아
God Damm! 간땡이 부은 놈처럼 그냥 막 해
안돼요 안돼요 아? 돼요 뭔진 모르겠지만 일단은 돼요

1차에는 소주 한 잔 때리고
2차에는 내가 Flex 돔 페리뇽
3차는 우리 집에 널 데리고
Wanna get it off 오늘 밤 너에게 모든 걸 Batting

결국 원하는 건 Pairng
혹은 너와 좋은 Memory
오늘이 너와 끝이라도 난 괜찮아
어차피 내 세상엔 다른 별도 많아


비슷한 놈들끼리 재밌니
짠 치자면 항상 꼭 빼지
넌 그냥 집 가라 그냥 집
비켜 난 궁금해 저 Lady

너 빼고 다 재밌게 노는데
왜 자꾸 물을 흐려 네가 뭔데
예쁜 애만 데리고 나가고 싶은데
방해하는 쟤는 대체 뭔데


I’m estrella
I’m estrella
취한 김에 다이아몬드 Step
그녀를 향해 One step
그래 난 노련한 Dancer

I'm estrella
I'm estrella
취했기에 가능했던 Step
이미 옛사뻬
그대 떠나지 마오"
살아있다고,윤누구,36729651,2023.08.22,464,"보여줬지 Honesty
(life is drip too wet, my life is a movie)
실었잖아 나 주워먹기는
(내꺼 아님 *먹기 싫었지)
져도 포기한 적 따위는 없었지
너무 뛰어 발이 삐었었지
아파할 시간마저 없어
빚 질 바엔 땀으로 내 몸을 적셨지
Life is drip too wet
(my life is a movie)
Life is drip too wet
Life is drip too wet
(my life is a movie)
낼 수 있어 밥값
몇 번이나 말해 내 인생은 예정되었어
따릉이 타고 한강 돌아봐도
감탄뿐인 삶이니 건배
기억해 나 만수역에 갈 때는
21년 이승윤은 상상했지
23의 이승윤은 상상에
살고 있으니까 그때의 내게 전해
걱정하지 말고 하던 대로
죽을 뻔했지만 no matter
더웠지 구월 우체국의 새벽
땀띠가 온몸에 나 괴로워한 게
지금의 drip tight
반지는 그만 사
해봐 너도 상상 해낼 수 있다니까 너라면
보여줬지 Honesty
(life is drip too wet, my life is a movie)
실었잖아 나 주워먹기는
(내꺼 아님 *먹기 싫었지)
져도 포기한 적 따위는 없었지
너무 뛰어 발이 삐었었지
아파할 시간마저 없어
빚 질 바엔 땀으로 내 몸을 적셨지
Life is drip too wet
(my life is a movie)
Life is drip too wet
Life is drip too wet
(my life is a movie)
15년째 섭외가 더욱더 늘어나서
여전히 yeah I’m on the road
WONSOJU 대표로서 drippy I’m drippin’
재벌들과 함께 toast
영화보다 더 영화같이 풀리는 내 인생
힘내지 like ginseng
F**k you mean we been gang
Every day’s new heights
Every day’s new goals
어디까지 올라갈까
신만 알지 who knows
Business to fitness
To riches and bi**hes
Let’s get it let’s get it
The realest the realest
No cap and that’s fashow
Yeah everybody knows
보여줬지 Honesty
(life is drip too wet, my life is a movie)
실었잖아 나 주워먹기는
(내꺼 아님 *먹기 싫었지)
져도 포기한 적 따위는 없었지
너무 뛰어 발이 삐었었지
아파할 시간마저 없어
빚 질 바엔 땀으로 내 몸을 적셨지
Life is drip too wet
(my life is a movie)
Life is drip too wet
Life is drip too wet
(my life is a movie)"
TimeHeart (Feat. seizetheday)(Prod. Heondred),FUTABA (후타바),36730575,2023.08.22,92,"I can’t tell a thing if you hide it on me
I could never hate you girl just say what you mean
Tell me everything, what you got, what you need?
Cause I’d do anything
Baby won’t you let me do some care for you
Tell me anything, I’d dare for you
Like shawty what you told me I’d be there for you
So baby would you let me do some care for you?
Tell me what you need, girl I mean it yea
I know I’ve missed a lot lately
That’s why my neck frozen
I feel like I cannot breathe on it
다시 또 괜히
I know you feelin’ so bad maybe
시간을 골라 with a pin
Told me that you cannot understand
Can I just say one more line
Girl I gotta say but
They try to stop me so bad
Right and right, I bet
Doing it all for you
You know how much I love you
알고도 흘러가 왜 yea
I swear that it’s for you
Even you make me fall apart
What can I do anymore now
I always feel like I'm alone
Stop pretending you're okay ‘cause
That just makes it harder for me
I can’t tell a thing if you hide it on me
I could never hate you girl just say what you mean
Tell me everything, what you got, what you need?
Cause I’d do anything
Baby won’t you let me do some care for you
Tell me anything, I’d dare for you
Like shawty what you told me I’d be there for you
So baby would you let me do some care for you?
Baby would you tell me everything that you care things
I just want your honesty, so trust me a little bit
It would last, girl if you keep your mouth shut
Endless, baby but you don't want that either
I don’t know yeah how you feel like
We know how to solve all these problems but why do you keep hiding it
I have no choice until you say it
Tell me, don’t you lie, sure I can take it
What can I do anymore now
I always feel like I'm alone
Stop pretending you're okay ‘cause
That just makes it harder for me
I can’t tell a thing if you hide it on me
I could never hate you girl just say what you mean
Tell me everything, what you got, what you need?
Cause I’d do anything
Baby won’t you let me do some care for you
Tell me anything, I’d dare for you
Like shawty what you told me I’d be there for you
So baby would you let me do some care for you?"
백전무패,티아이오티 (TIOT),36723680,2023.08.22,21,"I have to feel alive
What I like
I have to be a top
Cause I’m star
I see you switchin’ side
You a lie
You try me hunnid times
Til I alive
Hot summer late night Bangkok yeah
발 시린 서울과 다른 도시Palm trees give’em vibe
난 여기 해 보고 자란 열대과일
관광차 몇십댄 하루를 바삐보내
걔들때매 maybe 오늘도 traffic jam
빨갛게 오른 백인들 피분
내가 태운 담뱃불을 닮은 듯해
Swerving to you, fastest track
for the Vegas
Oh babe don't worry about me
I’m famous
같이 눈물을 모았던, you don't say it
I'd rather run back and spread love and this money
Do what do I like
Whenever I like
You still on my side right? do you?
목소리를 더 크게 불러줘
I need more love now or do you?
I have to feel alive
What I like
I have to be a top
Cause I’m star
I see you switchin’ side
You a lie
You try me hunnid times
Til I alive
Late night in Seoul
I was here for the limelight and love
거기 지하방에서 우린 매일 turn
거기 지하방에서 봄은 겨울 겨울
난 그랬지 when I'm back
Pull up Maybach Benz
손엔 돈다발 bands and bags
넌 필요 없다고 말해 나만 있으면 돼
그냥 변치 말자고만 해
But babe 걱정마 okay?
I’ll be there soon 같이 꼭
아무때나 가자 go Seoul okay?
거기 가자 손 꽉 쥐고
Do what do I like
Whenever I like
You still on my side right? do you?
목소리를 더 크게 불러줘
I need more love now or do you?
I have to feel alive
What I like
I have to be a top
Cause I’m star
I see you switchin’ side
You a lie
You try me hunnid times
Til I alive"
바스라지는 노래,레코드벨 (RECORDBELL),36719583,2023.08.21,408,"Prada shades. Yeah on my face
Gucci & Fendi on my hand
Bottega. That’s not bad
F**k the others. Rarri in my head
C.P. Company is still my fav
Put on Bulgari eau de toilette
Dolce & Gabbana. That’s my pants
F**k the others. Lambo in my head
My girl looks like she from Milano
Wear Valentino like I'm from Milano
My girl’s posing like she from Milano
Versace on me like I’m from Milano
No menthol like I’m from Milano
Sippin’ Peroni like I’m from Milano
They ask me like ""You from Milano?""
Wait, even my name from Milano

싸구려 감성 못 느껴
그거에 대한 혐오도 못 숨겨
끝까지 모를거야 품격
설득 위해 높여야해 출력
어떻게 같은 곳에 숨 쉬어
쟤넨 약도 없지 마치 술병
돈은 도망 너넨 추격
나한텐 끌려오지 내가 중력
친구들 멋이란 말에 다 속아
허상만 쫓다 멀어져 가족과
나이만 먹다가 생계가 곤란
이젠 그 조차 사라져서 못 봐
현실은 시궁창 꿈들만 높아
자리는 못 잡아. 계속 돌고 돌아
태반은 진짜 아직도 잘 몰라
반면 내 노력의 결과는 Sold out
아낌없이 알려준 내 방법
절반도 못 따라하곤 포기하니 난처
번다 말하고서 뒤에선 사정
급한 척 이번만 도와달란 놈들 판쳐
안하려고 무의미한 간섭
내 거절이 왜 되는거야 상처
아무리 씹어봐도 하나도
안 줘 내가 그냥 되고말지 **놈

Prada shades. Yeah on my face
Gucci & Fendi on my hand
Bottega. That’s not bad
F**k the others. Rarri in my head
C.P. Company is still my fav
Put on Bulgari eau de toilette
Dolce & Gabbana. That’s my pants
F**k the others. Lambo in my head
My girl looks like she from Milano
Wear Valentino like I'm from Milano
My girl’s posing like she from Milano
Versace on me like I’m from Milano
No menthol like I’m from Milano
Sippin’ Peroni like I’m from Milano
They ask me like ""You from Milano?""
Wait, even my name from Milano

걔네 와꾸도 박살난 개그맨들이지
래퍼는 개뿔 걍 때려쳐
니 싸구려 moncleir looking like 반달이냐
봉고 태워 보내 부평동
묵음으로 디스하는 씹게이들 잘라라 고추
니 친구들 씬에서 제일 가는 snake 들인거
존나게도 famous
chrome 으로 도배 해도 outfit 은 lame f**ks
2년을 돌아왔지
나의 부재에 대해서 느껴 죄책감
이 새끼들 전부다 라이밍은 글럿고
노래 쳐못불러서 래퍼한 럭키 3류 아이돌
영비의 주먹이 7년 간 직무유기를
벌레들이 판쳐대는 이 바닥
난 제일가는 또라이 미친 개**눈엔
뵈는게 하나도
레이지 트랩 어설픈 저지클럽에다
드릴타입비트 cliche
3달만 땡겨서 벌고 다시 무직으로
상하차 짜피 지인생
허나 날 건드렷다면 뒤질 각오는해야지
*도 없는 것들중에 돈벌라 긁어모은게
요즘 뉴비들이래 시대만 잘 타고난 씹*들

Prada shades. Yeah on my face
Gucci & Fendi on my hand
Bottega. That’s not bad
F**k the others. Rarri in my head
C.P. Company is still my fav
Put on Bulgari eau de toilette
Dolce & Gabbana. That’s my pants
F**k the others. Lambo in my head
My girl looks like she from Milano
Wear Valentino like I'm from Milano
My girl’s posing like she from Milano
Versace on me like I’m from Milano
No menthol like I’m from Milano
Sippin’ Peroni like I’m from Milano
They ask me like ""You from Milano?""
Wait, even my name from Milano

She lovin’ it when I get dressed
She lovin’ it when I get naked
She love it when I say something crazy
Milano 걸어 like I’m famous
Milano it’s on my face
얼굴을 다 가려
You don’t deserve me
All the other b**ches come up
Keep in lowkey but I got attention
Get a raw deal but no mention
없어 니 뽀찌 내가 다 챙겨
VAITEI got ready to face off
I faced off when you make off
달아났어 꽁지 빠지게
Switchin’ lane, no damage
너네들도 비슷해
Prada shades, not my thang
좀 되는걸로 가득 채워
내 트렁크에 but my Sla baby
Keep in silence on the way
반짝이지 쟤네보다 더
Even no chains on my neck
없어도 okay"
My Dream,소각소각,36718061,2023.08.21,58,"우리가 함께 걷던
거리에 어느새 예쁜 꽃이 폈고
너의 향기가 이거릴 가득채울때
나는 취해 기대 너의 품에
잠시 네 살 될게 Yo~

커피 한 잔을 할때면
입천장이 데여 너 때문에

그냥 보고있는게 너무 좋아서
밥을 먹을때면 체해 너 때문에

행복이란 이런게 아닐까
천국이 있다면 이런게 아닐까
따뜻한 햇살 아래 우리만의 공간
너와나 같은 곳을 바라봐

투정부리고 날 괴롭혀도
언제나 네 편이 되어 줄게 Baby
i need you by my side
네게 완벽한 사람이 될게

내가 부르는 사랑의 노래
그대의 끝사랑이 될게
진심어린
그대에게 전하는 고백

아침에 눈을 떴을때
부시시한 머리에
눈꼽낀 모습이
내겐 너무 이쁜 공주님

아침은 내가 할테니
너는 그저 잠만 자면 되

Baby I love you
I need you
세상 행복한 나

잠시 떨어져 있을때면
무슨 일은 없는지
밥은 잘 먹었는지
무지 걱정되 니가
하루종일 니 생각만 하니까

Fall in love 너와 함께
평생을 약속할게
둘만의 추억을 그릴래

투정부리고 날 괴롭혀도
언제나 네 편이 되어 줄게 Baby
i need you by my side
네게 완벽한 사람이 될게

내가 부르는 사랑의 노래
그대의 끝사랑이 될게
진심어린
그대에게 전하는 고백

하루도 못 잊어
어떻게 널 잊어
너 없이는 난 못살아

너가 좋아하는 Bag 지금 샀어 (I’m Fallin’ love)
너가 좋아하는 샤넬로 샀어 (I’m Fallin’ love)
12개월 할부로 샀어
할부로 샀어
리볼빙 쉿 (To You)
Wait

투정부리고 날 괴롭혀도
언제나 네 편이 되어 줄게 Baby
i need you by my side
네게 완벽한 사람이 될게

내가 부르는 사랑의 노래
그대의 끝사랑이 될게
진심어린
그대에게 전하는 고백

you feel my love*3
you everthing to me
you feel my love*3
넌 내게 소중한 사람"
