Name,Artist,Key,BPM
Do You Know That,EUNHA,A♭ Major,105
Snow (Feat. GORAE),"Kim Mi Jeong, GORAE",E Major,140
I Can Feel You Smiling,Tedeschi Trucks Band,F♯ Minor,100
NOTHIN′,SuperSu,B♭ Major,148
Yesterday (feat. Myah Marie),"Thru, Juncoco, Hoonie, Myah Marie",D Major,98
"그대와 나, 설레임","Acoustic Collabo, Soulman",F♯ Minor,78
30minutes in Seoul (Feat. naar.),"Conda, naar.",G Major,112
"Vroom (Feat. lIlBOI, Swings) (Prod. GroovyRoom)","Roh Yun Ha, lIlBOI, Swings",E♭ Minor,160
The Box,JEONG EUN JI,C Minor,188
사랑하는데 우리 왜 이러나요,The Daisy,B Major,128
사랑한다는 흔한 말,Kim Yeon Woo,D Major,140
Happy Christmas (War Is Over),Maroon 5,D Major,144
Beautiful Crazy,Luke Combs,B Major,103
It will be all fine,Hoyeon Kim,B Major,138
Again & Again (Feat. KOYO),"Leo, KOYO",C Minor,80
Love Me Harder,WOODZ,B♭ Minor,130
CHEERS,SEVENTEEN,B♭ Major,160
예쁨 가득한 Eve (prod. Minit),"Han Yo Han, Kim Seungmin",C Major,172
마지막 기억,Park Sang Don,B♭ Major,169
계절은 핑계 Season is an excuse,Cosmos Hippie,G Minor,162
Twerking Santa,EZUZ,C Major,130
체념 後(후),BIG MAMA,A♭ Major,136
Winter Nights Alone,Moonlight Echoes,F Minor,164
Hurry UP (Palliwow),24K,F♯ Major,114
The Habit Called You,"V.et, PELXO",B♭ Minor,172
Thinkin' About You (Feat. Cloudybay),"Hollow Young, Cloudybay",B♭ Minor,94
선물,Un,B Major,140
Morning Coffee,"Chevy, Nalba",D Major,211
Bring your soft scent,Do haneul,F Major,95
If I erase all of my love for you,Ran,E♭ Major,136
초몽,Not Found,,
Candles,Juice WRLD,G Major,157
가시,BUZZ,E Major,144
Nobody is perfect (Prod. Song Yoodam),Mckdaddy,D Major,130
감사 Thanks (feat. 갈보리싱어즈 Calvary Singers),"손경민 Son Kyung Min, 갈보리싱어즈 Calvary Singers",F Major,36
cinderella's dead,EMELINE,F♯ Minor,89
Take It Slow,Lee Aram,B♭ Minor,127
Better Year,"YNR, lewloh",D♭ Major,90
I Want to Know What Love Is - 1999 Remaster,Foreigner,F♯ Major,81
The Christmas Number 12,OoOo,C Major,80
Miracle (with Ellie Goulding),"Calvin Harris, Ellie Goulding",A Major,143
Remember - Eng Ver.,Moonbit,E Major,124
Run (Female Ver.),JO YURI,D♭ Major,134
Present,Lloyd Vaan,A♭ Major,109
Numb,Jacqueline (Lee Bohee),A♭ Minor,105
2022 (Feat. pH-1),"PARKHYUNJIN, pH-1",B♭ Major,95
Heaven,Kane Brown,A Major,80
BURNED DOWN FENCE,VAN NOIR,D Minor,81
Merry Drillstmas (Feat. Polodared),"Fleeky Bang, Polodared",G Major,142
+82 - FRNK REMIX,"JJANGYOU, Jflow, HYPNOSIS THERAPY, FRNK",B Minor,174
Love Me,"Lil Wayne, Drake, Future",B Major,125
Greetings from Califournia,The Neighbourhood,F Minor,81
full of you,Damu,C Major,118
응급실,Izi,E♭ Major,140
I Love You So,The Walters,B♭ Major,76
그냥 널 붙잡을 걸 (feat. 밈),"어반폴리, mim",F♯ Major,134
Dancing Lover (piano ver.),Gardensay,A♭ Minor,118
GOOD LOYAL THOTS,Odetari,A Major,168
Used,"PATEKO, Jayci yucca, Kid Wine",B Minor,174
꿈에서 걸려온 전화 A Call from My Dream,Meaningful Stone,E Major,170
Love Me,"Lil Wayne, Drake, Future",B Major,125
SHOW DOWN,ALICE,C Major,125
다시 오늘 (A Fine Day),Lee Jun Young,B Minor,100
My Little Christmas Tree,Mannheim Steamroller,G Major,120
PSYCHO CRUISE,"ONIMXRU, STRAWANGLE",C Major,130
Game Over,Falling In Reverse,F Major,106
Dolls,9MUSES,D♭ Minor,110
FAM (Korean Ver.),Stray Kids,A♭ Minor,100
Killing Me Softly With His Song,"Fugees, Ms. Lauryn Hill",E Minor,92
Day By Day,grentperez,D♭ Major,162
Jealousy (KIA Carnival Commercial Song),Zion.T,A♭ Major,62
별자리,"SHAX, Tea Party, Sparkling, LA LIMA",E Major,132
Happiness is a butterfly,Lana Del Rey,D Major,69
Touristy Places,Paul Russell,B♭ Minor,170
You are the inspiration (I will give you all reply),Apink CHOBOM,A Major,134
IOU,Five Finger Death Punch,B Minor,80
So life goes on,Heo Hoy Kyung,D Major,122
Merry Housemas,Dutch Van,D Major,83
몫,05,C Major,140
Night Greetings,Coby,F Major,138
사랑했나봐,Various Artists,E Major,98
You'd better not know,Youbyeol,B♭ Major,142
I Just Called To Say I Love You,Stevie Wonder,D♭ Major,114
그대로 (with 주그레이스),"Suno, Jugrace",A Major,87
In Jeju Island,Jo Hang Jo,F Major,114
Hello Christmas,PJ Masks,B♭ Major,136
사랑이 이런건가요,설운도,D Major,92
Lovelylove (feat. CHOI NAKTA),"YODAYOUNG, Choi Nakta",A Major,95
어쩌다,Brown Eyed Girls,F Minor,114
Your Smiling Face,"Jung Seung Hwan, Kang Seungwon",C Major,144
It's Okay If It's Dawn,LimJi,A♭ Major,137
where we are (acoustic),The Lumineers,B Major,123
My All,LAS,D Major,120
Grey Christmas,Hwa Sa,C Major,105
언제나 널 비춰줄게,Odett,A♭ Major,134
Libero,André Calmaz,D Major,137
"Blazing Ft. CK, Louie",THUGBOYY,D Major,82
SWERVE FREESTYLE (feat. Swervy),"Richboy Hardy, Swervy",F Minor,140
Mizu,"HoKø, Damien Fleau",G Major,62
그 마음엔 이유가 없을 텐데 (No reason for that),김주댕 (Kim ju daeng),C Minor,122
Make Your Color - Nobrain Version,No Brain,A♭ Major,150
소중한 사람,"ASEL, 에이민",A Major,77
"Someday, The Boy (feat. Kim Hyun Woo)","Park Sung Il, Jang Pill Soon, 김현우",G Major,136
Snow Prince,SS501,G Major,127
I don't know,deulrejang,E Major,155
My love (feat. Joo Hyung Jin),"LaY, Joo Hyung Jin",E♭ Major,111
S.O.B.,Nathaniel Rateliff & The Night Sweats,D♭ Major,110
꿈에서 걸려온 전화 A Call from My Dream,Meaningful Stone,E Major,170
New Start,퓨전국악 비단,B♭ Major,130
Catch A Body,Fast Cash Boyz,B♭ Minor,132
Smoke & Drive,"Mike Posner, Jackie Chain, Big Sean, Donnis",B Major,87
곁에 있어주길,Jay Park,F Minor,122
"Gravity Falls Main Title Theme (from ""Gravity Falls"")",Brad Breeck,F Major,166
멀어진다,Kim Feel,F♯ Major,170
Snow holiday 3:50pm,Eternity,G Major,115
Ordinary Confession,Lee Mujin,C Major,106
Scarecrow (Feat. WONSTEIN),"Ku One Chan, Wonstein",A♭ Major,97
Together Forever,Rick Astley,D Major,115
Homecoming,"Kanye West, Chris Martin",D♭ Major,87
북극성 Polaris,Parannoul,F♯ Major,80
Hollow (feat. Owen),"Marv, Owen",A♭ Major,136
보름달 (Full moon),나카기타 토시오,G Major,170
Miss you (With COLORMAN),"Room No.B01, COLORMAN",E♭ Major,133
Dope Love,Gucci Mane,E Major,122
The Miracle of Christmas,"Lee Su Jeong, LEEWOO",E Major,150
Identity Theft,Kodak Black,D♭ Major,98
Papi’s Home,Drake,D Major,140
Try,P!nk,B Minor,126
사랑은 언제나 목마르다,Yumi,A Major,100
The First Noel,Midnite String Quartet,C Major,72
TUKTAKTUKTAK! (feat. sushiwishfish),"Tamiz, sushiwishfish(스위피)",E♭ Minor,130
Oblivion,Grimes,D Major,156
That Day,Nonpoint,F Minor,100
Illusion,aespa,C Major,99
Losing My Mind,Mystery Skulls,D♭ Major,112
Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",E Minor,120
지금 나는 (feat. donguy),"Swai, donguy",E♭ Minor,87
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",F Minor,128
We Were (Feat. Hareem),"Jung Zi So, Hareem",D Major,80
When Winter Comes,Kim Feel,F♯ Major,124
I Wanna Be Yours,Arctic Monkeys,C Minor,68
Because We're All First Time,Airman,D Major,80
YDP (feat. packxday),"twlv, packxday",D♭ Major,100
Fall In Love,Bailey Zimmerman,F♯ Major,146
I'll always protect you,오현우,G Major,127
The Color Violet,Tory Lanez,F♯ Minor,105
SET ME FREE,TWICE,F Minor,113
Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",D♭ Major,162
Hit Song,SEVENTEEN,F Minor,128
가을이 오면,Lee Moon Sae,G Major,139
Wonderland (Taylor's Version),Taylor Swift,E♭ Major,148
Love Again (feat. Joy Allen),"Liquor, 조이엘런(JoyAllen)",D Major,79
와,이정현,B Major,134
universe,thuy,B Major,80
Blue Flower,LIA (ITZY),A♭ Major,134
하얀 섬 White Island,LEEHEESANG,A♭ Major,140
Advice,TAEMIN,A Minor,162
Once Again,Ann Windsor,C Major,85
We're Done,"James Carter, Zoe Maxwell",G Minor,107
Dew,Retrosoft,D Major,169
그대가 이 세상에 있는 것만으로,한동준,D Major,136
White Christmas,"LeeBoram (seeya), Punch, Baekyebin",F Major,94
Christmas Last Awhile (feat. paulkyte),"KATIE, paulkyte",G Major,130
Y.A.L.A.,M.I.A.,D♭ Major,125
Ride With Me,Cody Johnson,G Major,98
You Proof,Morgan Wallen,F Minor,125
쓸어도 남아 있는 그 티끌 같은 거 말이야,sumgoyange,G Minor,123
Bunny,Ansheles,D Major,166
자꾸 더 보고싶은 사람,MAMAMOO,B Major,134
SHuKi (feat. RIPLEY),"TYLE, RIPLEY",C Minor,140
"Crazy Story, Pt. 3",King Von,B Minor,157
THANK YOU (ASAHI x HARUTO Unit),TREASURE,B♭ Major,130
그대만 있다면,일기예보,A Major,147
The farewell I knew,Suki,A♭ Major,67
Happy For Love,Able,F Major,86
서쪽 하늘,Lee Seung Chul,G Minor,110
AM I (Feat. Bamsem),"Red House, Bamsem",A♭ Major,92
Pink Pilot (Art. Hawoong),Anonymous Artists (어나니머스 아티스트),D♭ Major,141
Moment,YESUNG,E♭ Major,130
Broke up,DongWoo,E♭ Major,133
Die For You (feat. Kelsey Kuan),"Dept, Kelsey Kuan",A Minor,144
So..,dogyu,G Major,140
Hugsanir,Aiday Ainur,D Major,116
THE MIRACLE,Paul Kim,A Major,149
I'll be your green light (feat. Kim Seungmin),"HYUN SEO, Kim Seungmin",A♭ Major,90
HOME,Party Favor,E♭ Major,124
I let you go like that,Tae Hwa Yoon,A♭ Major,135
크리스마스 Christmas,cacophony,F Major,125
나만 봐,이정현,C Major,140
Snow on Christmas Day,"Christmas Jazz Holiday Music, Restaurant Lounge Background Music",E Major,100
How Can I Forget You,SEO EUNKWANG,G Minor,132
Stay With Me,ASTRO,E♭ Major,85
Endless Dance,FauloCity,E Minor,129
"Fortunately, what is still",Choi Su Bin,E♭ Major,174
If I were who I am back then,Letter flow,D♭ Major,126
LIMBO (feat. Swervy),"Untell, Will Not Fear, Swervy",B♭ Minor,163
"Holiday (Feat. lIlBOI, GIRIBOY) (Prod. GroovyRoom)","Blase, lIlBOI, GIRIBOY",E Minor,150
Full Album RED PLANET [Hidden Track] - 좋다고 말해,BOL4,D♭ Major,80
So What,전현재,B Minor,120
Babel,Mumford & Sons,D Major,81
GIRL (Feat. Yonko),"KROM, YONKO",D Major,88
Life is Short Film (LISF),P!nup,D Minor,140
Candy Paint,Post Malone,E Major,180
My Youth,NCT DREAM,D♭ Major,120
파도,Un,E♭ Major,138
Murder Story,Flavordash,A Minor,92
우산 (feat. 윤하),"Epik High, Younha",F♯ Major,113
Rendezvous on Christmas night,Atom Music Heart,A♭ Major,128
Last Forever,Ayo & Teo,B Minor,165
Walter Song,Brunix,E Minor,100
"Winter Text (Feat. Sally Boy, I AM LUU)","Seo actor, Sally Boy, I AM LUU",A♭ Major,95
Tingtong C,"lutfi anggraeni, Angker",C Major,56
Still (feat. Heo Jae),"Hanonn, Heo Jae",D♭ Major,147
Santa Claus Is Coming To Town,Justin Bieber,G Major,81
Keep Going Up (feat. Nelly Furtado & Justin Timberlake),"Timbaland, Nelly Furtado, Justin Timberlake",F Major,132
산타할아버지 우리 마을에 오시네,크리스마스,G Major,76
You&Me Christmas (너와 나의 크리스마스),"PD BLUE, DIA, BLISS(블리스)",A♭ Major,130
I thought it would be okay,Han Ga Bin,B Major,134
"HIGH (prod. Arkins, Juncoco)",XIA,F♯ Minor,130
Dandelion,"Broccoli, You Too?",E Major,75
Pray (feat. ZIDOK),"Joonand, ZIDOK",B Minor,90
To you who don′t look at me,The Lime,E♭ Minor,136
too late,CHUNJI,A Major,144
Lost,Not Found,,
Nxde (Steve Aoki Remix),"(G)I-DLE, Steve Aoki",A Minor,165
Sunday (feat. Snoop Dogg),"Ben Rector, Snoop Dogg",E Minor,90
I need some time,Homeboy,F Major,82
Starboy,"The Weeknd, Daft Punk",G Major,186
Ride or Die,AMAG,A♭ Minor,95
Hold My Breath,Post Malone,F Major,76
"Hello, Stranger",Kum Junhyeon,B Major,85
Lost Game,Nulbarich,D♭ Major,130
가시,BUZZ,E Major,144
Circle Mind (feat. Dbo),"Green, Dbo",D♭ Major,130
2516,Luna Li,C Major,84
Eyes On You,Chase Rice,A Major,146
Celebrate!,Jonas Brothers,D Major,80
GOAT GAMIDA (Duet with CHEE KWANGMIN),YOUNGTAK,G Major,104
이산 시간,멀리 이동하려면,N/A,N/A
Can't Stop Thinking About You,nynas,E Major,110
Fantasy (feat. Gary & ALi),"Babylon, GARY, ALi",D Minor,86
Mintchoco No.5,Kim YoungChul,D Minor,126
We'll remain a novel,BUMJIN,F♯ Minor,140
A Long Dream,SE SO NEON,A Major,128
Carol of the Bells,"Mykola Dmytrovych Leontovych, John Williams",A♭ Minor,47
편지할게요,Lena Park,A♭ Major,60
This Year Was Good,MINIMANI,F♯ Major,142
Sweet Sweet,Kim Eunbi,B♭ Major,100
If i die,WESTOF,B♭ Major,134
오늘따라 너무 보고싶어,Kim Hyung Dong,A♭ Major,134
Free Giveaway,Coffeeboy,D♭ Major,136
Lie To Me,5 Seconds of Summer,C Major,160
Time To Love,Red Velvet,A Major,185
My Name Is Money,Andre Nickatina,E Minor,154
Winter of you and me,SG wonhyobee,E♭ Major,123
Best Friend,Young Thug,A♭ Major,127
ABC Angel Jessi Nihil XII,"THE CONVERSE ALL STARS, Jibin, Silica Gel, Xin Seha",D♭ Major,90
Hate me (Love me) (Feat. Kang Butter),"Sea Young, Kang Butter",F Minor,136
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",A Minor,80
That's Why I Can't Talk About Love (Feat. Woo),"GIRIBOY, Woo",D♭ Minor,174
그때가 그리워요,장미나,F♯ Major,105
Sad Christmas,Justnormal,G Major,101
회상,TURBO,G Major,103
Obvious (feat. An jaewoo & OVCOCO),"Iamdl, An jaewoo, OVCOCO",G Major,80
Ring Ring (with Rvssian feat. Clever),"Juice WRLD, Rvssian, Clever",C Minor,160
Sad night,Zamgolbers,E♭ Major,144
sorry for myself,Allison Leah,G Major,88
Hey Driver (feat. The War and Treaty),"Zach Bryan, The War and Treaty",A Minor,80
Christmas Day,"Chris Tomlin, We The Kingdom",B♭ Major,180
I was at a loss for words,LUNCH,A Major,74
Honestly,Lil Peep,E♭ Minor,113
Winter Alone (2022 Acoustic Live Ver.),Kang Susie,G Major,78
universe,thuy,B Major,80
Direction (feat. Chaser & Taeb2),"CLUM, Chaser, Taeb2",A Major,86
The age of pain,JEONGMIN,E♭ Major,130
"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 9 Choral: ""Ach mein herzliebes Jesulein""","Johann Sebastian Bach, The Monteverdi Choir, English Baroque Soloists, John Eliot Gardiner",D♭ Major,58
Thought Of You,John Park,B Minor,77
Forever After All,Luke Combs,C Major,152
Where sorrow has passed​,Stella Jang,F Major,180
Our Journey,406 Project,F Minor,94
"이른 겨울(Feat. Gist, 기원(Giwon))","HAAN, Gist, 기원 (Giwon)",D Major,116
Gift for You,"8th Day, Oorah",F♯ Minor,162
연인,Roo'RA,D Major,136
Chosun Savage,J-Tong,D♭ Major,71
Dear my chuu,"RIRIKA (ILY:1), NAYU (ILY:1)",B♭ Major,170
Woof,Still Woozy,D♭ Major,97
Rocket Ships & Cargo,Bear.,C Major,132
My Youth,NCT DREAM,D♭ Major,120
AI THAI U NA YO,KYUHYUN,B Minor,136
Not Alone,Leeraon,B Minor,70
I Know (With. Na Won Joo),Jukjae,E♭ Major,83
그대를 알고,Yangpa,D♭ Minor,132
그랬나봐,Kim Hyung Joong,A♭ Major,134
High (Feat. LeeHi) (Prod. GRAY),"Anandelight, LeeHi",C Minor,94
Maybe Baby,CRAVITY,A Minor,144
Disappear,INXS,A Major,125
The Great Closed Trial - Court is Now in Session,Yasumasa Kitagawa,A♭ Major,134
Burnout (feat. OLNL),"AVND, OLNL",C Major,190
Galaxy 우주를 줄게,BOL4,C Major,83
"Hello,somebody",Harina,D♭ Minor,74
우리들의 것들을 기억해 Remember our things,정오월,C Major,78
Wedding March,nongmill kim,G Major,120
OYS,"Chase, RIYUA, 영도자",D♭ Major,80
On The Breeze (feat. Kanto),"SARA, Kanto",E Major,176
High (together),THEIA,A Major,148
do me right,brb.,B Minor,125
In the End,Linkin Park,E♭ Minor,105
You needed me (Feat. FR:EDEN),"Rheehab, FR:EDEN",D♭ Minor,76
Memoirs of a Gorilla,"$uicideboy$, Getter",D♭ Major,110
안녕이라고 말하지마,DAVICHI,B♭ Major,114
It's Raining,YUMDDA,G Minor,102
달바람,igloobay,E Minor,138
남행열차,현주,D Minor,178
Everyday Christmas (feat. TAN),"CIELOGROOVE, TAN",F♯ Minor,135
좋아해 싫어해 그래도 사랑해,David Jang,F Minor,122
My Favorite Winter,Jung Seung Hwan,B Minor,109
By Your Side,Rod Wave,A♭ Major,158
My carol line,pansukiya,C Major,80
그날의 그대여,HEIZE,A♭ Major,129
Always Forever,Cults,A♭ Major,163
슬픈눈사람,KCM,B Major,111
"Welcome to My Christmas (Feat. Yunsae, 0back)","SUDI, Yunsae, 0back",D♭ Major,128
DISPO,"KAROL G, Young Miko",D♭ Major,128
Tropical Storm Lenny (feat. Action Bronson),"The Alchemist, Action Bronson",D♭ Major,74
Regret,Lee Young Hyun,F♯ Major,135
"your wedding, your funeral",Heju,D♭ Minor,80
To Heaven,Lee Dongsoo,D Major,113
보내는 것도 사랑이겠죠,The Bridge,D♭ Major,135
잘자라 우리 아가,피아노 자장가,A Major,88
lost world,drowsy,G Major,119
Homecoming,"Kanye West, Chris Martin",D♭ Major,87
Love Contact,Park Ki Young,B♭ Major,141
Sometimes I'm,DPR IAN,E Major,150
I Don’t Think That I Like Her,Charlie Puth,B Minor,196
Thank You,CNBLUE,G Major,144
I Gave You All My Love (feat. Pureum),"JISEUNG LEE, Pureum",G Major,80
Letter To Dolphins (Unhappy is not me anymore),ABOUT,D Major,160
Love Is Blooming,HAN SEUNG YUN,A Major,106
Kang Baek-ho (Prod. YE-YO),JOOHONEY,B Minor,145
Never easy to say Good Bye,SUNGHWI,C Major,101
Let Me Out,Future Leaders of the World,D♭ Major,144
Diary of reminiscences,Monday Kiz,D Major,133
Vowels (and the Importance of Being Me),HUNNY,E Major,150
Love is a Magical Mystery,Keith David,A Minor,110
The street where our winter is,"GyeongseoYeji, Jeon Gunho",B♭ Major,115
I.O.U,NCT U,E Major,125
So You (feat. IT'S),"P:an, IT’S",F♯ Minor,98
이유 - 예쁘니까 좋아하지,Azurever,E Major,136
"ONE(모두의유심,원칩)",Park Jin Joo,A Major,126
Intended Sadness,Choi Ga Eun,F♯ Major,137
Geeksum,"6 Dogs, Danny Wolf",C Major,150
얼음 위에 불 하나,오묘,C Major,124
The man has no words,Jo Hang Jo,B♭ Minor,112
I Miss You,Old Yearning,F Major,80
동행,Choi Sung-Soo,D Major,76
Hold on,DOHU,G Major,89
When this heartbreak will end,2NB,F♯ Minor,131
Goodbye My Lover,James Blunt,E Major,90
나였으면,Na Yoon Kwon,A Major,71
Things we say love,"Jo Dong Hee, Jung Hyunwoo",A Major,134
if let it first snow again,Blue Mangtto,E Major,114
Christmas Present,Siha,A Major,136
My Will,Leon Thomas,D♭ Major,111
hate my home,polar,C Major,98
White Snow (feat. prettyhappy),"Dept, prettyhappy",G Minor,86
If I can turn back,REDCHAIR,B Major,168
Like a Star,MOON SUA(Billlie),A♭ Major,134
사랑의 포인트,정임낭,C Minor,136
Let It Go,James Bay,D♭ Major,147
sunny after cloudy,LUXURY VILLA,G Major,108
River Boy,ZENE THE ZILLA,F♯ Major,110
Space science,YUKIKA,G Minor,80
Chit Chat,Beach Weather,C Major,105
In your time,Woo Yeon So,A♭ Major,155
The Unknown Guest,DEAN,E Major,113
겨울길 (feat. 영준),"Ray Hill, Young Jun",D♭ Minor,144
ICARUS,"Kim Sookhyung, sucozy",D♭ Major,188
Confusing Girl,grentperez,A Major,160
Strike (Holster),Lil Yachty,B Minor,81
Like a fool,DIVE,B♭ Major,176
빨주노초파남보,BerryGood,A♭ Major,125
Your Shelter,CHEN,F♯ Major,130
Let's break up (2022),Shin Hyun Woo,F Major,114
"Flick (Feat. BE′O, HAON) (Prod. GroovyRoom)","Roh Yun Ha, BE'O, HAON",D Minor,115
hypnosis (feat. Terry),"YU YEON WOO, Whistle, Terry",E Minor,98
O Holy Night,Mariah Carey,E Major,174
breathless,Aalia,B♭ Major,132
Please take on me,BongGu (GB9),B Major,76
Light And Shadow,Kim Soo Hyun,A Major,112
Shooting Star,Rod Wave,F Major,167
I′m Good (Prod. Snow-Key),EL RUNE,F♯ Minor,69
Tempo,Noino,D♭ Major,96
A Well-Meaning Advocate (Feat. Mackelli),"224, Mackelli",E♭ Major,137
Happy Christmas (War Is Over),Maroon 5,D Major,144
Overlapped,Tee Grizzley,D♭ Major,150
Winter Propose,"Sung Si Kyung, Park Hyo Shin, SEO IN GIK, VIXX, Little Sister",D Major,97
bad dreams,JANNABI,B♭ Major,176
Never Last,Kuzu Mellow,B Major,126
I'm fine being alone,IGWI,G Minor,170
처음 그 자리에,LEE BORAM,E Major,70
Because I Love You More,Airman,C Major,142
Nowness,John Hayes,B Major,120
작아지는 마음,유난이,A Major,124
The Name of You,Sondia,A Major,79
ADDICTIONS (FEAT. Tre' Amani),"Brent Faiyaz, Tre' Amani",F♯ Minor,75
All for One (feat. Park Wan Kyu),"Chul9, 감스트, Bongjun, Park Wan Kyu",C Major,158
AMAZING,Rex Orange County,A♭ Major,86
When we were together,CLASSMATE,G Major,136
"Me, the Protagonist (Feat. Love X Stereo)","Tearliner, Love X Stereo",F Major,112
Glass Wall Café,BAK CHANG GEUN,F♯ Major,78
Starry Night,MAMAMOO,A Minor,124
크리스마스가 찾아온 길,"백예슬, Park Soo Jin, Suh Ro, 김효수",C Major,105
Love Again,The Kid LAROI,C Major,116
just talking to myself,Hwa Sa,B Major,92
단 하루만,Not Found,,
Highway,Not Found,,
STAY,Not Found,,
부러우면 지는 거,Not Found,,
구애 Propose (feat. ALEPH),"Budung, ALEPH",C Major,108
그대 떠나는 날 비가 오는가?,Sanullim,D Major,114
Need to talk,So Soo Bin,D♭ Major,98
Nostalgia,GyeongSeong,D Major,66
For You,Staind,B♭ Major,163
Golden boy (feat. wakeuplone),"XXNANA, wakeuplone",E Minor,87
City - 2022 Version,Low High Low,D Major,111
바람이 분다,Lee So Ra,G Major,124
the moon of Seoul,Kim Gun Mo,C Minor,123
언제나 너만 사랑할 사람,morning coffee,E♭ Major,100
와,이정현,B Major,134
"With you, winter",Ne:vv,A Minor,123
Remember Us,John Morgan,F♯ Minor,142
"Don't Leave Me, My Love",Colde,B Minor,118
Dive - Recorded At Sound Stage Nashville,Luke Combs,D♭ Major,131
천치 바보야,강혜연,E Minor,124
미소를 띄우며 나를 보낸 그 모습처럼,Yeong Rok Jeon,C Major,79
Please Love Me Everyday,"Baek Grim, DOKO, Chawoo, Kang Butter, Seon Han",B♭ Major,74
Snow (Feat. Lee Moon Sae),"Zion.T, Lee Moon Sae",G Major,79
STEREOTYPE,STAYC,F♯ Major,148
ALL ABOUT FAREWELL (with JAMIE),Standing Egg,A Minor,124
Merry Merry Christmas,"Lee Seok Hoon, Younha, CIX, cignature, EPEX",B Major,142
자꾸 더 보고싶은 사람,MAMAMOO,B Major,134
nothing hurts like love - Prod. SUNGYOO,Cherry Coke,B♭ Minor,110
COLORING,fromis_9,C Major,112
mystical - Instrumental,문찬영,E♭ Major,85
Imagine - Remastered 2010,John Lennon,C Major,76
I was a fool to let you go,Moonlight Garden,F Major,139
Liminal (Feat. Odett),"ChoMyo, Odett",F♯ Major,110
이유 - 예쁘니까 좋아하지,Azurever,E Major,136
My Favorite Road,"Gowon (LOONA), Bily Acoustie",A♭ Major,143
I Still Haven't Found What I'm Looking For,U2,D♭ Major,101
Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",F♯ Minor,124
"BRUISE (Feat. Skinny Brown, Loopy)","Ourealgoat, Skinny Brown, 루피 (Loopy)",D Major,91
별로 알고 싶지 않아 Never Change,Yohna,B♭ Major,139
left on read,ChrispyD,B♭ Minor,109
Waiting for Us,HANPPYEOMPIANO,B Minor,177
OHIO,Crush,E Minor,95
MY NOISE (A city Version),Sunwoojunga,A♭ Major,110
Goodnight Gotham,Rihanna,C Minor,82
Today's Weather,Morning Scent,B Minor,64
Thinking of You,Henry,F Major,114
After the uphill road,"Jung In, Yoon Jong Shin",G Major,144
That's okay,D.O.,G Major,130
TEXTURE (feat. Owen),"Austn, Owen",C Major,120
"Once, More Than Anyone",Baek Yeseul,B Major,129
Tonight (Feat. Summer Soul),"JINex, Summer Soul",A Minor,116
나와 같다면 (김장훈),Kim Yeon Woo,F Minor,76
All about You,Birdy,E♭ Major,106
Chase,MINHO,F♯ Major,100
Pool Power (feat. Chawoo & Wynn),"LONG:D, Chawoo, Wynn",D Major,94
The song of the honeybee,DreamNote,F♯ Major,122
Just Like You,신성진,G Major,107
Like That (feat. Gucci Mane),"Doja Cat, Gucci Mane",E Minor,106
Fallen Down,Toby Fox,D Major,110
First Christmas,Danny Elfman,A Major,76
Star Wars (Main Theme),"John Williams, London Symphony Orchestra",F Major,83
Too Late (feat. 7AE),"Kyle Lo, 7AE",A♭ Major,98
Magnolia,Playboi Carti,B Minor,163
Christmas Without You,Ava Max,D♭ Major,118
"Tonight, Again - Demo Version",Yel,G Minor,57
남겨둬 (Tease Me),Nvll,F♯ Major,117
I can't love you,Han Kyung Il,D Major,133
Fade Away,Rebelution,A Major,110
Aspirin Overdose,Shin Hae Gyeong,G Major,143
Not the First Snow,Muzie,A♭ Major,115
Y (feat. Trade L),"LONELEE, TRADE L",E♭ Minor,146
We Swim in Dreams (Feat. Bang JaeMin),"Tearliner, Bang Jae Min",F♯ Major,132
Flashing Lights,"Kanye West, Dwele",F♯ Minor,90
Slainte,Michele McLaughlin,C Major,90
Love is,nautilus,G Major,134
Without you,Huh Gak,C Major,175
Goldfish (Feat. Blueny of OuiOui),"yiyona, Blueny",C Minor,128
내 입술... 따뜻한 커피처럼,샵,B Major,92
Flower of Tears,세레노 (Sereno),F Major,130
To You Listening To My Song Somewhere (feat. Lee Tae Kwon),"015B, Lee Tae Kwon",E♭ Major,126
Warm iced Americano,JOGON,A♭ Major,143
Hitoriuta ~September How YOU doin'?~,Ujita Mai,E♭ Major,96
Eternity,M.C the Max,A♭ Major,132
The lighthouse [CLEF X Kevin Oh],Kevin Oh,E Major,80
Worship From Elsewhere (feat. Chang Kiha) [Kim Doeon Remix],"이수호, Kim Doeon, Chang Kiha",F♯ Minor,190
Stand By Your Side,Céline Dion,D Major,156
Night Flight to Your Heart Pt. 2,Tim Hecker,B Minor,150
"Moonlit Serenity Melodies for Restful Sleep, Pt. 10",Sleep Fruits,A Minor,66
December 24th,d.ear,A Major,181
귀로,Naul,G Minor,108
동행,Jeong Hongil,D Major,136
